%  label: Fitness-sharing, 17/03/26 02-06-08
%  population_size: 2048
%  mutation_rate: 0.45
%  max_iterations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0.1
%  cuck_rate: 0.15
%  threads: 4
%  num_demes: 1
%  migration: 0.05
%  use_viscosity: true
%  outregs: [4, 5, 6]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd
%  fitness_sharing: true
%  fatal_crash: false

ITERATION,SEASON,AVG-GEN,AVG-FIT,AVG-ABFIT,MIN-FIT,MIN-ABFIT,CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
10712,83,30.515137,0.14266388,0.34591308,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.58789,18,0
10713,83,30.518555,0.14276744,0.34595492,0.06521139,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.720215,18,0
10714,83,30.51709,0.14276744,0.34595492,0.06521139,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.71826,18,0
10715,83,30.513672,0.14274573,0.34595492,0.06521139,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.70459,18,0
10716,83,30.507324,0.14269118,0.34592602,0.06521139,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.72168,18,0
10717,83,30.510254,0.14277077,0.34600964,0.06521139,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.79541,18,0
10718,83,30.512695,0.14274924,0.34603572,0.06521139,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.754883,18,0
10719,83,30.50879,0.1427856,0.3460021,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.773438,18,0
10720,83,30.51416,0.14252955,0.34578466,0.06521139,0.14666666,0.008205128,32,0.072257966,0.14666666,0,37.748535,18,0
10721,83,30.51123,0.14260866,0.34583935,0.06521139,0.14666666,0.008205128,32,0.072257966,0.14666666,0,37.749023,18,0
10722,83,30.520508,0.14258873,0.34581026,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.72461,18,0
10723,83,30.519531,0.1425959,0.34582308,0.06521139,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.68164,18,0
10724,83,30.513184,0.14263196,0.34582308,0.06521139,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.714355,18,0
10725,83,30.51709,0.1426327,0.34579387,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.71826,18,0
10726,83,30.521973,0.14261289,0.34578103,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.6875,18,0
10727,83,30.52002,0.14257218,0.34578103,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.694824,18,0
10728,83,30.518066,0.14259055,0.34579387,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.702637,18,0
10729,83,30.516602,0.14255045,0.34580165,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.657227,18,0
10730,83,30.521973,0.14253059,0.34580165,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.64746,18,0
10731,83,30.519043,0.14260386,0.3458145,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.645996,18,0
10732,83,30.523438,0.14263876,0.34579387,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.626465,18,0
10733,83,30.520996,0.14262594,0.3457517,0.06521139,0.14666666,0.008255934,32,0.072257966,0.14666666,0,37.606445,18,0
10734,83,30.516113,0.14262418,0.3457517,0.06521139,0.14666666,0.008255934,32,0.072257966,0.14666666,0,37.578613,18,0
10735,83,30.516113,0.14268322,0.3457389,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.557617,18,0
10736,83,30.520508,0.14257899,0.3456358,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.561523,18,0
10737,83,30.531738,0.1426753,0.34567803,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.58203,18,0
10738,83,30.528809,0.14263573,0.34566534,0.06521139,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.566406,18,0
10739,83,30.524902,0.14255753,0.345678,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.55664,18,0
10740,83,30.527344,0.14246671,0.34556702,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.561523,18,0
10741,83,30.53125,0.14246671,0.34556702,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.55078,18,0
10742,83,30.533203,0.14250408,0.34560937,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.518066,18,0
10743,83,30.52539,0.14246535,0.34563473,0.06521139,0.14666666,0.008255934,32,0.072257966,0.14666666,0,37.496094,18,0
10744,83,30.52539,0.14248087,0.345622,0.06521139,0.14666666,0.008247423,32,0.072257966,0.14666666,0,37.473633,18,0
10745,83,30.53418,0.14246182,0.34560937,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.495605,18,0
10746,83,30.543945,0.14246319,0.34560934,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.453613,18,0
10747,83,30.53418,0.14248136,0.34560934,0.06521139,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.430176,18,0
10748,83,30.535156,0.14247479,0.34553614,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.431152,18,0
10749,83,30.534668,0.14254802,0.34553614,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.461426,18,0
10750,83,30.536133,0.14262043,0.34559098,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.39795,18,0
10751,83,30.533203,0.14260146,0.34559098,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.38916,18,0
10752,83,30.53418,0.14261843,0.34559098,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.393555,18,0
10753,83,30.544434,0.1426895,0.3456036,0.06521139,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.402832,18,0
10754,83,30.549316,0.14270578,0.34563315,0.06521139,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.364746,18,0
10755,83,30.553223,0.1427315,0.34564582,0.06521139,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.3584,18,0
10756,83,30.559082,0.14266938,0.34555563,0.06521139,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.351074,18,0
10757,84,30.55957,0.14461769,0.3455431,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.37207,18,0
10758,84,30.55127,0.14448869,0.34555563,0.06557904,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.348145,18,0
10759,84,30.549316,0.14450926,0.34555563,0.06557904,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.32422,18,0
10760,84,30.547363,0.14448823,0.34555563,0.06557904,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.28955,18,0
10761,84,30.5542,0.14444801,0.34540477,0.06557904,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.304688,18,0
10762,84,30.552734,0.1443687,0.3454378,0.06557904,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.31299,18,0
10763,84,30.560059,0.14429085,0.3454129,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.337402,18,0
10764,84,30.556152,0.14436075,0.3454129,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.385254,18,0
10765,84,30.552734,0.14426251,0.34535807,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.353027,18,0
10766,84,30.560059,0.14434318,0.3453156,0.06557904,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.350098,18,0
10767,84,30.563965,0.14447916,0.3452607,0.06557904,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.348633,18,0
10768,84,30.57129,0.14409788,0.34527302,0.06557904,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.33838,18,0
10769,84,30.58252,0.14409935,0.34527302,0.06557904,0.14666666,0.008238929,32,0.072257966,0.14666666,0,37.32666,18,0
10770,84,30.594238,0.14417931,0.3453033,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.341797,18,0
10771,84,30.584473,0.14413162,0.3453033,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.322266,18,0
10772,84,30.575195,0.14415112,0.34530187,0.06557904,0.14666666,0.008230452,32,0.072257966,0.14666666,0,37.31787,18,0
10773,84,30.573242,0.14413504,0.3452896,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.336914,18,0
10774,84,30.572266,0.14421232,0.34531972,0.06557904,0.14666666,0.008205128,32,0.072257966,0.14666666,0,37.361816,18,0
10775,84,30.576172,0.14427641,0.34527728,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.368652,18,0
10776,84,30.580566,0.14426236,0.34521717,0.06557904,0.14666666,0.008205128,32,0.072257966,0.14666666,0,37.36914,18,0
10777,84,30.583984,0.1442991,0.34516248,0.06557904,0.14666666,0.008205128,32,0.072257966,0.14666666,0,37.36377,18,0
10778,84,30.589355,0.14428227,0.3451078,0.06557904,0.14666666,0.008205128,32,0.072257966,0.14666666,0,37.38867,18,0
10779,84,30.593262,0.14428277,0.34511986,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.36035,18,0
10780,84,30.591309,0.14410561,0.3450772,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.353027,18,0
10781,84,30.60498,0.14407194,0.34502235,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.38965,18,0
10782,84,30.603516,0.14409064,0.34501037,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.367188,18,0
10783,84,30.606445,0.14407592,0.34496757,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.367676,18,0
10784,84,30.603027,0.14404356,0.3449556,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.3667,18,0
10785,84,30.605957,0.1440153,0.34490085,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.367188,18,0
10786,84,30.606445,0.14409396,0.34490085,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.396973,18,0
10787,84,30.610352,0.14399636,0.34491274,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.38086,18,0
10788,84,30.614746,0.1438777,0.34480995,0.06557904,0.14666666,0.008221994,32,0.072257966,0.14666666,0,37.362793,18,0
10789,84,30.623535,0.14381792,0.34474346,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.36621,18,0
10790,84,30.637207,0.14376521,0.34474346,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.356445,18,0
10791,84,30.645508,0.14368874,0.34468868,0.06557904,0.14666666,0.008213553,32,0.072257966,0.14666666,0,37.375,18,0
10792,84,30.652344,0.14387219,0.34481567,0.06557904,0.14666666,0.008196721,32,0.072257966,0.14666666,0,37.331055,18,0
10793,84,30.660645,0.14385973,0.3447493,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.367676,18,0
10794,84,30.649414,0.14382884,0.3447493,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.321777,18,0
10795,84,30.649414,0.14379884,0.3447493,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.293457,18,0
10796,84,30.649902,0.14363322,0.34476978,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.282715,18,0
10797,84,30.654297,0.14362553,0.34478146,0.06557904,0.14666666,0.008196721,32,0.072257966,0.14666666,0,37.286133,18,0
10798,84,30.661133,0.14359666,0.34476978,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.23291,18,0
10799,84,30.66455,0.1435407,0.34470356,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.239258,18,0
10800,84,30.670898,0.14327778,0.3445127,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.274414,18,0
10801,84,30.67627,0.1434012,0.34454426,0.06557904,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.30371,18,0
10802,84,30.688477,0.14334497,0.3445647,0.06557904,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.3208,18,0
10803,84,30.684082,0.14331779,0.3445647,0.06557904,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.3125,18,0
10804,84,30.685547,0.14339139,0.3445103,0.06557904,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.2959,18,0
10805,84,30.683105,0.14336435,0.34449887,0.06557904,0.14666666,0.008154944,32,0.072257966,0.14666666,0,37.270996,18,0
10806,84,30.685059,0.14335635,0.34444454,0.06557904,0.14666666,0.008154944,32,0.072257966,0.14666666,0,37.291016,18,0
10807,84,30.687988,0.14332911,0.34443322,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.282227,18,0
10808,84,30.69043,0.14340283,0.34442195,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.293945,18,0
10809,84,30.692383,0.1433486,0.3444107,0.06557904,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.274902,18,0
10810,84,30.705078,0.14331514,0.34433615,0.06557904,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.28076,18,0
10811,84,30.709473,0.14335118,0.34430468,0.06557904,0.14666666,0.008121828,32,0.072257966,0.14666666,0,37.27539,18,0
10812,84,30.715332,0.14326674,0.34420314,0.06557904,0.14666666,0.008121828,32,0.072257966,0.14666666,0,37.27295,18,0
10813,84,30.715332,0.14324069,0.34416,0.06557904,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.259766,18,0
10814,84,30.719238,0.14322363,0.34410578,0.06557904,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.223633,18,0
10815,84,30.728027,0.1431722,0.3440516,0.06557904,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.164063,18,0
10816,84,30.734863,0.14312367,0.34402856,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.14795,18,0
10817,84,30.738281,0.14311776,0.34402856,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.123535,18,0
10818,84,30.729004,0.14323205,0.34402856,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.138184,18,0
10819,84,30.728516,0.14320177,0.34398514,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.155273,18,0
10820,84,30.725098,0.14322051,0.34393084,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.166016,18,0
10821,84,30.728516,0.14317052,0.34387654,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.157715,18,0
10822,84,30.725586,0.14307854,0.34386295,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.159668,18,0
10823,84,30.715332,0.14307968,0.34387368,0.06557904,0.14666666,0.008154944,32,0.072257966,0.14666666,0,37.140137,18,0
10824,84,30.697754,0.14305533,0.34388444,0.06557904,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.087402,18,0
10825,84,30.70752,0.14303115,0.34388447,0.06557904,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.0625,18,0
10826,84,30.708008,0.14298229,0.34388447,0.06557904,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.069824,18,0
10827,84,30.709473,0.14307529,0.34384078,0.06557904,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.13965,18,0
10828,84,30.716797,0.14306448,0.3437863,0.06557904,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.159668,18,0
10829,84,30.72754,0.14304116,0.3437531,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.13623,18,0
10830,84,30.736816,0.14301743,0.34374246,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.131836,18,0
10831,84,30.739746,0.14301254,0.34374246,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.12451,18,0
10832,84,30.74414,0.14309792,0.34374246,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.222168,18,0
10833,84,30.749023,0.14305101,0.34374246,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.200195,18,0
10834,84,30.744629,0.1430521,0.34369853,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.18506,18,0
10835,84,30.749023,0.14313613,0.34371138,0.06557904,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.28711,18,0
10836,84,30.754395,0.14313632,0.34366745,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.23242,18,0
10837,84,30.75879,0.14313632,0.343678,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.22998,18,0
10838,84,30.760254,0.14311351,0.34366745,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.22168,18,0
10839,84,30.766602,0.14304382,0.3436569,0.06557904,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.243652,18,0
10840,84,30.77295,0.14298667,0.34366745,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.23877,18,0
10841,84,30.77539,0.1430746,0.34362343,0.06557904,0.14666666,0.0081883315,32,0.072257966,0.14666666,0,37.248047,18,0
10842,84,30.778809,0.14310992,0.34360242,0.06557904,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.242188,18,0
10843,84,30.78125,0.14306457,0.3435479,0.06557904,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.268066,18,0
10844,84,30.790527,0.14282432,0.34335724,0.06557904,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.257324,18,0
10845,84,30.788574,0.14280269,0.34331295,0.06557904,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.196777,18,0
10846,84,30.79004,0.14277709,0.34327218,0.06557904,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.20459,18,0
10847,84,30.791992,0.14273463,0.34325197,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.1875,18,0
10848,84,30.791504,0.14275284,0.34324187,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.193848,18,0
10849,84,30.790527,0.14273573,0.34327236,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.175293,18,0
10850,84,30.785645,0.14311703,0.34360132,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.177246,18,0
10851,84,30.788086,0.14307266,0.34361178,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.166992,18,0
10852,84,30.791016,0.14301796,0.34350994,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.160156,18,0
10853,84,30.791992,0.14301847,0.34350994,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.183105,18,0
10854,84,30.788574,0.14297533,0.3434996,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.17383,18,0
10855,84,30.791504,0.14291844,0.34351993,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.154297,18,0
10856,84,30.799316,0.14289293,0.34347597,0.06557904,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.16992,18,0
10857,84,30.794434,0.14289343,0.34348628,0.06557904,0.14666666,0.008154944,32,0.072257966,0.14666666,0,37.14795,18,0
10858,84,30.796875,0.1429936,0.34351993,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.13623,18,0
10859,84,30.804688,0.1429936,0.34351993,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.14258,18,0
10860,84,30.80371,0.14302522,0.34351993,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.202637,18,0
10861,84,30.80664,0.14299953,0.3434657,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.209473,18,0
10862,84,30.811035,0.14299528,0.34341142,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.220703,18,0
10863,84,30.80957,0.14301826,0.3434012,0.06557904,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.1958,18,0
10864,84,30.814453,0.14277485,0.3431605,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.162598,18,0
10865,84,30.816406,0.14277151,0.3431605,0.06557904,0.14666666,0.008138352,32,0.072257966,0.14666666,0,37.13379,18,0
10866,84,30.813965,0.14312814,0.34345865,0.06557904,0.14666666,0.008121828,32,0.072257966,0.14666666,0,37.10547,18,0
10867,84,30.825195,0.14313921,0.34342808,0.06557904,0.14666666,0.00811359,32,0.072257966,0.14666666,0,37.092285,18,0
10868,84,30.833008,0.14256215,0.34309992,0.06557904,0.14666666,0.008121828,32,0.072257966,0.14666666,0,37.140625,18,0
10869,84,30.836914,0.14272232,0.34309995,0.06557904,0.14666666,0.008121828,32,0.072257966,0.14666666,0,37.12793,18,0
10870,84,30.854004,0.14283718,0.3431036,0.06557904,0.14666666,0.00811359,32,0.072257966,0.14666666,0,37.141113,18,0
10871,84,30.859375,0.14281754,0.34309366,0.06557904,0.14666666,0.00810537,32,0.072257966,0.14666666,0,37.13379,18,0
10872,84,30.870605,0.14281449,0.34307393,0.06557904,0.14666666,0.008088979,32,0.072257966,0.14666666,0,37.100098,18,0
10873,84,30.877441,0.14281449,0.34307393,0.06557904,0.14666666,0.008088979,32,0.072257966,0.14666666,0,37.072754,18,0
10874,84,30.875,0.14281498,0.34308377,0.06557904,0.14666666,0.008097166,32,0.072257966,0.14666666,0,37.050293,18,0
10875,84,30.872559,0.14290912,0.34312785,0.06557904,0.14666666,0.008088979,32,0.072257966,0.14666666,0,37.02539,18,0
10876,84,30.874512,0.14292517,0.34308377,0.06557904,0.14666666,0.008097166,32,0.072257966,0.14666666,0,36.992188,18,0
10877,84,30.87207,0.14290561,0.34310403,0.06557904,0.14666666,0.008097166,32,0.072257966,0.14666666,0,36.922363,18,0
10878,84,30.870117,0.14290561,0.3430599,0.06557904,0.14666666,0.00810537,32,0.072257966,0.14666666,0,36.910156,18,0
10879,84,30.882324,0.14292505,0.3429961,0.06557904,0.14666666,0.008097166,32,0.072257966,0.14666666,0,36.981934,18,0
10880,84,30.89795,0.14292102,0.34292185,0.06557904,0.14666666,0.008097166,32,0.072257966,0.14666666,0,37.01416,18,0
10881,84,30.903809,0.14292103,0.34292182,0.06557904,0.14666666,0.008097166,32,0.072257966,0.14666666,0,37.02295,18,0
10882,84,30.89502,0.14292149,0.3425694,0.06557904,0.14666666,0.00811359,32,0.072257966,0.14666666,0,37.01465,18,0
10883,84,30.901855,0.14283043,0.34252465,0.06557904,0.14666666,0.008121828,32,0.072257966,0.14666666,0,37.053223,18,0
10884,84,30.914063,0.14276633,0.34253398,0.06557904,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.049805,18,0
10885,85,30.91211,0.14115258,0.34248653,0.06686581,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.078125,18,0
10886,85,30.913574,0.14099453,0.34245086,0.06686581,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.083984,18,0
10887,85,30.906738,0.14098217,0.34246016,0.06686581,0.14666666,0.008154944,32,0.072257966,0.14666666,0,37.09082,18,0
10888,85,30.914063,0.14107305,0.34246016,0.06686581,0.14666666,0.008154944,32,0.072257966,0.14666666,0,37.085938,18,0
10889,85,30.911133,0.14115162,0.34245086,0.06686581,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.07666,18,0
10890,85,30.922852,0.14102086,0.34243974,0.06686581,0.14666666,0.008154944,32,0.072257966,0.14666666,0,37.112305,18,0
10891,85,30.927246,0.14108638,0.34244904,0.06686581,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.126953,18,0
10892,85,30.92871,0.14117278,0.34244904,0.06686581,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.09668,18,0
10893,85,30.927734,0.1413874,0.34244904,0.06686581,0.14666666,0.008163265,32,0.072257966,0.14666666,0,37.11621,18,0
10894,85,30.932129,0.14115651,0.3424039,0.06686581,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.114746,18,0
10895,85,30.932617,0.14118773,0.34235865,0.06686581,0.14666666,0.008179959,32,0.072257966,0.14666666,0,37.08496,18,0
10896,85,30.937012,0.14109296,0.34239706,0.06686581,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.07959,18,0
10897,85,30.941406,0.14096564,0.34234262,0.06686581,0.14666666,0.008171604,32,0.072257966,0.14666666,0,37.063477,18,0
10898,85,30.947754,0.14096758,0.3423038,0.06686581,0.14666666,0.008154944,32,0.072257966,0.14666666,0,37.06006,18,0
10899,85,30.95459,0.14096949,0.34229466,0.06686581,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.101563,18,0
10900,85,30.958008,0.14103203,0.34224036,0.06686581,0.14666666,0.00814664,32,0.072257966,0.14666666,0,37.115234,18,0
10901,85,30.966797,0.14109522,0.3422765,0.06686581,0.14666666,0.008130081,32,0.072257966,0.14666666,0,37.174316,18,0
10902,85,30.97168,0.1411573,0.3422674,0.06686581,0.14666666,0.008121828,32,0.072257966,0.14666666,0,37.1875,18,0
10903,85,30.970703,0.14114842,0.34225836,0.06686581,0.14666666,0.009127789,32,0.072257966,0.14666666,0,37.259277,18,0
10904,85,30.979492,0.14114872,0.34220427,0.06686581,0.14666666,0.009127789,32,0.072257966,0.14666666,0,37.253906,18,0
10905,85,30.988281,0.14118515,0.3420961,0.06686581,0.14666666,0.009127789,32,0.072257966,0.14666666,0,37.251953,18,0
10906,85,30.989746,0.14132492,0.34200546,0.06686581,0.14666666,0.009146341,32,0.072257966,0.14666666,0,37.203125,18,0
10907,85,30.990234,0.14135513,0.34195805,0.06686581,0.14666666,0.009146341,32,0.072257966,0.14666666,0,37.216797,18,0
10908,85,30.989258,0.14141089,0.34191257,0.06686581,0.14666666,0.009155646,32,0.072257966,0.14666666,0,37.21826,18,0
10909,85,30.996094,0.14134535,0.34190384,0.06686581,0.14666666,0.009146341,32,0.072257966,0.14666666,0,37.22461,18,0
10910,85,30.99121,0.1411869,0.34192133,0.06686581,0.14666666,0.009164969,32,0.072257966,0.14666666,0,37.250977,18,0
10911,85,30.996582,0.14095609,0.341838,0.06686581,0.14666666,0.009155646,32,0.072257966,0.14666666,0,37.28174,18,0
10912,85,31.006348,0.1408452,0.34173808,0.06686581,0.14666666,0.009164969,32,0.072257966,0.14666666,0,37.308105,18,0
10913,85,31.010254,0.14098264,0.3416923,0.06686581,0.14666666,0.0091743115,32,0.072257966,0.14666666,0,37.226074,18,0
10914,85,31.01123,0.14086904,0.34170935,0.06686581,0.14666666,0.009193054,32,0.072257966,0.14666666,0,37.277832,18,0
10915,85,31.0083,0.14087154,0.34170935,0.06686581,0.14666666,0.009193054,32,0.072257966,0.14666666,0,37.254883,18,0
10916,85,31.011719,0.14051938,0.3414725,0.06686581,0.14666666,0.009202454,32,0.072257966,0.14666666,0,37.33252,18,0
10917,85,31.01123,0.14058806,0.34148085,0.06686581,0.14666666,0.009211873,32,0.072257966,0.14666666,0,37.35205,18,0
10918,85,31.014648,0.1405312,0.34147254,0.06686581,0.14666666,0.009202454,32,0.072257966,0.14666666,0,37.353027,18,0
10919,85,31.01416,0.1404974,0.3413771,0.06686581,0.14666666,0.009202454,32,0.072257966,0.14666666,0,37.322266,18,0
10920,85,31.02539,0.14042121,0.34137708,0.06686581,0.14666666,0.009202454,32,0.072257966,0.14666666,0,37.307617,18,0
