%  label: Unnamed trial, 17/03/22 02-30-00
%  population_size: 1024
%  mutation_rate: 0.45
%  max_generations: 200000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.1
%  use_viscosity: true
%  outregs: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd

ITERATION,AVG-GEN,AVG-FIT,AVG-CRASH,BEST-GEN,BEST-FIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
920,4.3671875,0.2986018,0.14609054,0,0.0069491905,0,19.53418,22,0.5253906
921,4.3720703,0.2985914,0.14579055,0,0.0069491905,0,19.561523,22,0.52441406
922,4.3828125,0.2986925,0.14609054,0,0.0069491905,0,19.580078,22,0.5253906
923,4.395508,0.29837978,0.14609054,0,0.0069491905,0,19.609375,22,0.5253906
924,4.3945313,0.29837978,0.14609054,0,0.0069491905,0,19.623047,22,0.5253906
925,4.4023438,0.29838976,0.14639175,0,0.0069491905,0,19.612305,22,0.5263672
926,4.4121094,0.297977,0.14609054,0,0.0069491905,0,19.605469,22,0.5253906
927,4.4121094,0.2972176,0.14432989,0,0.0069491905,0,19.595703,22,0.5263672
928,4.416992,0.29705384,0.14432989,0,0.0069491905,0,19.670898,22,0.5263672
929,4.4208984,0.29778063,0.14609054,0,0.0069491905,0,19.663086,22,0.5253906
930,4.4335938,0.29778063,0.14609054,0,0.0069491905,0,19.672852,22,0.5253906
931,4.4453125,0.29776803,0.14639175,0,0.0069491905,0,19.698242,22,0.5263672
932,4.4648438,0.29631004,0.14403293,0,0.0069491905,0,19.702148,22,0.5253906
933,4.475586,0.29624003,0.14373717,0,0.0069491905,0,19.702148,22,0.52441406
934,4.484375,0.29655835,0.14403293,0,0.0069491905,0,19.69336,22,0.5253906
935,4.493164,0.2953238,0.14403293,0,0.0069491905,0,19.745117,22,0.5253906
936,4.5029297,0.29386908,0.14403293,0,0.0069491905,0,19.738281,22,0.5253906
937,4.5078125,0.29334474,0.1446281,0,0.0069491905,0,19.756836,22,0.52734375
938,4.522461,0.29279342,0.14403293,0,0.0069491905,0,19.807617,22,0.5253906
939,4.5302734,0.29279342,0.14403293,0,0.0069491905,0,19.777344,22,0.5253906
940,4.529297,0.29279342,0.14403293,0,0.0069491905,0,19.788086,22,0.5253906
941,4.5371094,0.2924503,0.14344262,0,0.0069491905,0,19.783203,22,0.5234375
942,4.540039,0.29214457,0.14285715,0,0.0069491905,0,19.80957,22,0.5214844
943,4.5507813,0.29290256,0.14460285,0,0.0069491905,0,19.825195,22,0.5205078
944,4.557617,0.29287317,0.14460285,0,0.0069491905,0,19.816406,22,0.5205078
945,4.5703125,0.29206473,0.14460285,0,0.0069491905,0,19.808594,22,0.5205078
946,4.584961,0.29175878,0.14430894,0,0.0069491905,0,19.823242,22,0.51953125
947,4.595703,0.29057935,0.14227642,0,0.0069491905,0,19.844727,22,0.51953125
948,4.5976563,0.29027042,0.14227642,0,0.0069491905,0,19.857422,22,0.51953125
949,4.6015625,0.2908047,0.14285715,0,0.0069491905,0,19.859375,22,0.5214844
950,4.6132813,0.29009488,0.14227642,0,0.0069491905,0,19.830078,22,0.51953125
951,4.6152344,0.28894857,0.1417004,0,0.0069491905,0,19.839844,22,0.5175781
952,4.6308594,0.28800428,0.13995942,0,0.0069491905,0,19.838867,22,0.5185547
953,4.654297,0.28830197,0.1402439,0,0.0069491905,0,19.802734,22,0.51953125
954,4.6533203,0.28830197,0.1402439,0,0.0069491905,0,19.829102,22,0.51953125
955,4.654297,0.28800428,0.13995942,0,0.0069491905,0,19.827148,22,0.5185547
956,4.6523438,0.28741252,0.13939394,0,0.0069491905,0,19.802734,22,0.51660156
957,4.663086,0.28741252,0.13939394,0,0.0069491905,0,19.804688,22,0.51660156
958,4.6640625,0.28741255,0.13939394,0,0.0069491905,0,19.789063,22,0.51660156
959,4.682617,0.28694388,0.13793103,0,0.0069491905,0,19.789063,22,0.5185547
960,4.6904297,0.28656098,0.13765182,0,0.0069491905,0,19.793945,22,0.5175781
961,4.701172,0.28557035,0.13793103,0,0.0069491905,0,19.791992,22,0.5185547
962,4.692383,0.28557035,0.13793103,0,0.0069491905,0,19.776367,22,0.5185547
963,4.7041016,0.2852071,0.13737373,0,0.0069491905,0,19.791016,22,0.51660156
964,4.7060547,0.2852071,0.13737373,0,0.0069491905,0,19.78125,22,0.51660156
965,4.708008,0.28510466,0.13737373,0,0.0069491905,0,19.785156,22,0.51660156
966,4.7197266,0.2844249,0.13682093,0,0.0069491905,0,19.753906,22,0.51464844
967,4.7246094,0.28386772,0.13654618,0,0.0069491905,0,19.794922,22,0.5136719
968,4.734375,0.2836853,0.13654618,0,0.0069491905,0,19.8125,22,0.5136719
969,4.7333984,0.28367972,0.13709678,0,0.0069491905,0,19.874023,22,0.515625
970,4.745117,0.2822047,0.13737373,0,0.0069491905,0,19.860352,22,0.51660156
971,4.7490234,0.28106457,0.13535354,0,0.0069491905,0,19.870117,22,0.51660156
972,4.7626953,0.28050312,0.13480885,0,0.0069491905,0,19.860352,22,0.51464844
973,4.774414,0.28020328,0.13453816,0,0.0069491905,0,19.814453,22,0.5136719
974,4.7841797,0.27991882,0.134,0,0.0069491905,0,19.83496,22,0.51171875
975,4.7939453,0.27899373,0.13226452,0,0.0069491905,0,19.835938,22,0.5126953
976,4.803711,0.27875715,0.13253012,0,0.0069491905,0,19.882813,22,0.5136719
977,4.8183594,0.27848217,0.13226452,0,0.0069491905,0,19.878906,22,0.5126953
978,4.834961,0.27827963,0.132,0,0.0069491905,0,19.90918,22,0.51171875
979,4.850586,0.27800396,0.13147411,0,0.0069491905,0,19.958984,22,0.5097656
980,4.859375,0.27764568,0.13121273,0,0.0069491905,0,19.95996,22,0.50878906
981,4.8671875,0.27728882,0.13095239,0,0.0069491905,0,20.011719,22,0.5078125
982,4.870117,0.27711743,0.13095239,0,0.0069491905,0,20.00293,22,0.5078125
983,4.857422,0.27705204,0.13147411,0,0.0069491905,0,19.96289,22,0.5097656
984,4.8759766,0.27606946,0.13147411,0,0.0069491905,0,19.970703,22,0.5097656
985,4.870117,0.27607056,0.13121273,0,0.0069491905,0,19.978516,22,0.50878906
986,4.8759766,0.27604422,0.13069306,0,0.0069491905,0,19.97754,22,0.50683594
987,4.8876953,0.27499062,0.13043478,0,0.0069491905,0,19.964844,22,0.5058594
988,4.8789063,0.27499062,0.13043478,0,0.0069491905,0,19.94043,22,0.5058594
989,4.881836,0.2751842,0.13069306,0,0.0069491905,0,19.94043,22,0.50683594
990,4.876953,0.27537864,0.13095239,0,0.0069491905,0,19.93457,22,0.5078125
991,4.8876953,0.27499023,0.13095239,0,0.0069491905,0,19.956055,22,0.5078125
992,4.8935547,0.274042,0.12922466,0,0.0069491905,0,19.950195,22,0.50878906
993,4.9072266,0.27426755,0.12974052,0,0.0069491905,0,19.951172,22,0.5107422
994,4.915039,0.27355555,0.12774451,0,0.0069491905,0,19.97461,22,0.5107422
995,4.9189453,0.27235797,0.1257485,0,0.0069491905,0,19.967773,22,0.5107422
996,4.9316406,0.27149752,0.1262525,0,0.0069491905,0,19.987305,22,0.5126953
997,4.944336,0.27030578,0.1242485,0,0.0069491905,0,20.02246,22,0.5126953
998,4.942383,0.27030575,0.1242485,0,0.0069491905,0,20.032227,22,0.5126953
999,4.9414063,0.26910344,0.12224449,0,0.0069491905,0,20.07129,22,0.5126953
1000,4.942383,0.26857913,0.122,0,0.0069491905,0,20.076172,22,0.51171875
1001,4.951172,0.26862893,0.12175649,0,0.0069491905,0,20.036133,22,0.5107422
1002,4.9570313,0.26855546,0.12175649,0,0.0069491905,0,20.02246,22,0.5107422
1003,4.9589844,0.26830244,0.12151395,0,0.0069491905,0,20.011719,22,0.5097656
1004,4.977539,0.26821527,0.12151395,0,0.0069491905,0,19.982422,22,0.5097656
1005,4.989258,0.26719934,0.119760476,0,0.0069491905,0,20.019531,22,0.5107422
1006,4.9990234,0.2657761,0.11776447,0,0.0069491905,0,20.02832,22,0.5107422
1007,5.0039063,0.26552862,0.117529884,0,0.0069491905,0,20.041992,22,0.5097656
1008,5.0146484,0.2652605,0.117529884,0,0.0069491905,0,20.064453,22,0.5097656
1009,5.017578,0.26523784,0.11776447,0,0.0069491905,0,20.080078,22,0.5107422
1010,5.0283203,0.2641095,0.11576846,0,0.0069491905,0,20.088867,22,0.5107422
1011,5.0371094,0.2626562,0.11377245,0,0.0069491905,0,20.043945,22,0.5107422
1012,5.0410156,0.2626553,0.11354582,0,0.0069491905,0,20.10254,22,0.5097656
1013,5.046875,0.26258424,0.11354582,0,0.0069491905,0,20.103516,22,0.5097656
1014,5.060547,0.2625842,0.11354582,0,0.0069491905,0,20.174805,22,0.5097656
1015,5.0703125,0.26276442,0.114,0,0.0069491905,0,20.208984,22,0.51171875
1016,5.0751953,0.26276442,0.114,0,0.0069491905,0,20.28711,22,0.51171875
1017,5.0742188,0.26204714,0.114,0,0.0069491905,0,20.291016,22,0.51171875
1018,5.0966797,0.26117393,0.11222445,0,0.0069491905,0,20.34375,22,0.5126953
1019,5.100586,0.26093465,0.112,0,0.0069491905,0,20.360352,22,0.51171875
1020,5.1054688,0.26095134,0.11177645,0,0.0069491905,0,20.332031,22,0.5107422
1021,5.1083984,0.26095134,0.11177645,0,0.0069491905,0,20.353516,22,0.5107422
1022,5.120117,0.26095134,0.11177645,0,0.0069491905,0,20.31836,22,0.5107422
1023,5.1308594,0.26101622,0.11155379,0,0.0069491905,0,20.304688,22,0.5097656
1024,5.1347656,0.26101622,0.11155379,0,0.0069491905,0,20.325195,22,0.5097656
1025,5.133789,0.2601444,0.10778443,0,0.0069491905,0,20.327148,22,0.5107422
1026,5.147461,0.2601444,0.10778443,0,0.0069491905,0,20.371094,22,0.5107422
1027,5.138672,0.2601444,0.10778443,0,0.0069491905,0,20.368164,22,0.5107422
1028,5.1416016,0.25990817,0.107569724,0,0.0069491905,0,20.364258,22,0.5097656
1029,5.1523438,0.25990817,0.107569724,0,0.0069491905,0,20.378906,22,0.5097656
1030,5.1591797,0.25990817,0.107569724,0,0.0069491905,0,20.385742,22,0.5097656
1031,5.1728516,0.25869912,0.107569724,0,0.0069491905,0,20.37207,22,0.5097656
1032,5.178711,0.2584172,0.107569724,6,0,0,20.326172,13,0.5097656
