%  label: Fitness-sharing, 17/03/23 00-10-39
%  population_size: 2048
%  mutation_rate: 0.45
%  max_generations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.1
%  use_viscosity: true
%  outregs: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd

ITERATION,AVG-GEN,AVG-FIT,AVG-ABFIT,AVG-CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
219,0.24511719,0.4456001,0.4456001,0.27217126,0,0.09977335,0.09977335,0,16.013184,31,0.84033203
220,0.24609375,0.44511274,0.44511274,0.27051672,0,0.09977335,0.09977335,0,16.006836,31,0.83935547
221,0.24804688,0.44338498,0.44338498,0.2674772,0,0.09977335,0.09977335,0,15.998047,31,0.83935547
222,0.25,0.44252366,0.44252366,0.26586103,0,0.09977335,0.09977335,0,15.999512,31,0.8383789
223,0.25146484,0.44184628,0.44184628,0.26506025,0,0.09977335,0.09977335,0,15.987305,31,0.8378906
224,0.2524414,0.4409448,0.4409448,0.26347306,0,0.09977335,0.09977335,0,15.974121,31,0.83691406
225,0.2529297,0.44216964,0.44216964,0.26488096,0,0.09977335,0.09977335,0,15.975586,31,0.8359375
226,0.25439453,0.44349843,0.44349843,0.2662722,0,0.09977335,0.09977335,0,15.963379,31,0.83496094
227,0.2553711,0.4430991,0.4430991,0.2647059,0,0.09977335,0.09977335,0,15.949219,31,0.8339844
228,0.25732422,0.44244474,0.44244474,0.2647059,0,0.09977335,0.09977335,0,15.971191,31,0.8339844
229,0.25830078,0.44090235,0.44090235,0.26099706,0,0.09977335,0.09977335,0,15.958008,31,0.8334961
230,0.25927734,0.4401812,0.4401812,0.25947523,0,0.09977335,0.09977335,0,15.950684,31,0.83251953
231,0.26123047,0.44079638,0.44079638,0.26086956,0,0.09977335,0.09977335,0,15.958984,31,0.83154297
232,0.26220703,0.44030178,0.44030178,0.2616279,0,0.09977335,0.09977335,0,15.996094,31,0.83203125
233,0.26220703,0.4418242,0.4418242,0.26589596,0,0.09977335,0.09977335,0,16.014648,31,0.8310547
234,0.2626953,0.44181928,0.44181928,0.2651297,0,0.09977335,0.09977335,0,16.007324,31,0.8305664
235,0.265625,0.4418144,0.4418144,0.26436782,0,0.09977335,0.09977335,0,16.003418,31,0.8300781
236,0.26611328,0.44246948,0.44246948,0.2657143,0,0.09977335,0.09977335,0,16.018555,31,0.82910156
237,0.26708984,0.44329187,0.44329187,0.26704547,0,0.09977335,0.09977335,0,16.0083,31,0.828125
238,0.26904297,0.44244254,0.44244254,0.26628897,0,0.09977335,0.09977335,0,15.994629,31,0.8276367
239,0.27001953,0.44329292,0.44329292,0.26836157,0,0.09977335,0.09977335,0,15.987793,31,0.82714844
240,0.2709961,0.4417151,0.4417151,0.26760563,0,0.09977335,0.09977335,0,15.983398,31,0.82666016
241,0.27148438,0.44456708,0.44456708,0.2717087,0,0.09977335,0.09977335,0,15.992676,31,0.8256836
242,0.27294922,0.44493368,0.44493368,0.273743,0,0.09977335,0.09977335,0,15.98291,31,0.8251953
243,0.27392578,0.44493368,0.44493368,0.273743,0,0.09977335,0.09977335,0,15.976074,31,0.8251953
244,0.2758789,0.44490692,0.44490692,0.27222222,0,0.09977335,0.09977335,0,15.983398,31,0.82421875
245,0.27783203,0.44469097,0.44469097,0.26944444,0,0.09977335,0.09977335,0,15.985352,31,0.82421875
246,0.2788086,0.44324163,0.44324163,0.26869807,0,0.09977335,0.09977335,0,15.978516,31,0.82373047
247,0.28027344,0.44159004,0.44159004,0.26721764,0,0.09977335,0.09977335,0,15.980469,31,0.8227539
248,0.28125,0.44159004,0.44159004,0.26721764,0,0.09977335,0.09977335,0,15.977539,31,0.8227539
249,0.28222656,0.4435839,0.4435839,0.26849315,0,0.09977335,0.09977335,0,15.983887,31,0.82177734
250,0.28320313,0.4441935,0.4441935,0.26849315,0,0.09977335,0.09977335,0,16.002441,31,0.82177734
251,0.2861328,0.44417128,0.44417128,0.26702997,0,0.09977335,0.09977335,0,16.01709,31,0.8208008
252,0.28710938,0.44416028,0.44416028,0.26630434,0,0.09977335,0.09977335,0,16.001465,31,0.8203125
253,0.2890625,0.44414935,0.44414935,0.26558265,0,0.09977335,0.09977335,0,15.98877,31,0.8198242
254,0.29003906,0.44321015,0.44321015,0.26216215,0,0.09977335,0.09977335,0,15.980957,31,0.81933594
255,0.29003906,0.44179806,0.44179806,0.26075268,0,0.09977335,0.09977335,0,15.970703,31,0.8183594
256,0.29248047,0.44099593,0.44099593,0.2593583,0,0.09977335,0.09977335,0,15.96875,31,0.8173828
257,0.2944336,0.44200033,0.44200033,0.26133335,0,0.09977335,0.09977335,0,15.955566,31,0.81689453
258,0.29541016,0.44199038,0.44199038,0.25994694,0,0.09977335,0.09977335,0,15.963379,31,0.81591797
259,0.29589844,0.44317874,0.44317874,0.2606383,0,0.09977335,0.09977335,0,15.955078,31,0.81640625
260,0.29736328,0.44317874,0.44317874,0.2606383,0,0.09977335,0.09977335,0,15.938477,31,0.81640625
261,0.30029297,0.4423405,0.4423405,0.26190478,0,0.09977335,0.09977335,0,15.940918,31,0.8154297
262,0.30126953,0.4417476,0.4417476,0.26121372,0,0.09977335,0.09977335,0,15.943359,31,0.8149414
263,0.3022461,0.441745,0.441745,0.26121372,0,0.09977335,0.09977335,0,15.940918,31,0.8149414
264,0.30419922,0.44160974,0.44160974,0.2624672,0,0.09977335,0.09977335,0,15.970703,31,0.81396484
265,0.30615234,0.44168404,0.44168404,0.2617801,0,0.09977335,0.09977335,0,15.972168,31,0.81347656
266,0.3100586,0.44092888,0.44092888,0.25848565,0,0.09977335,0.09977335,0,15.944824,31,0.8129883
267,0.31103516,0.4409268,0.4409268,0.2578125,0,0.09977335,0.09977335,0,15.938477,31,0.8125
268,0.31396484,0.43995106,0.43995106,0.25647667,0,0.09977335,0.09977335,0,15.948242,31,0.81152344
269,0.31445313,0.43918502,0.43918502,0.25581396,0,0.09977335,0.09977335,0,15.949707,31,0.81103516
270,0.3149414,0.4384229,0.4384229,0.25515464,0,0.09977335,0.09977335,0,15.950684,31,0.8105469
271,0.31689453,0.437223,0.437223,0.25449872,0,0.09977335,0.09977335,0,15.947266,31,0.8100586
272,0.3178711,0.4364591,0.4364591,0.25319692,0,0.09977335,0.09977335,0,15.953613,31,0.80908203
273,0.32177734,0.43784896,0.43784896,0.25510204,0,0.09977335,0.09977335,0,15.949219,31,0.80859375
274,0.3227539,0.437506,0.437506,0.2544529,0,0.09977335,0.09977335,0,15.963379,31,0.80810547
275,0.32421875,0.436956,0.436956,0.25316456,0,0.09977335,0.09977335,0,15.947266,31,0.8071289
276,0.32617188,0.43621486,0.43621486,0.25252524,0,0.09977335,0.09977335,0,15.958496,31,0.8066406
277,0.32714844,0.43546575,0.43546575,0.25252524,0,0.09977335,0.09977335,0,15.958496,31,0.8066406
278,0.32910156,0.43514523,0.43514523,0.2512563,0,0.09977335,0.09977335,0,15.931152,31,0.80566406
279,0.33007813,0.43439463,0.43439463,0.25062656,0,0.09977335,0.09977335,0,15.931641,31,0.8051758
280,0.3310547,0.433926,0.433926,0.25187033,0,0.09977335,0.09977335,0,15.916016,31,0.8041992
281,0.33203125,0.43664438,0.43664438,0.25558314,0,0.09977335,0.09977335,0,15.897461,31,0.80322266
282,0.3330078,0.4370472,0.4370472,0.25742576,0,0.09977335,0.09977335,0,15.916504,31,0.8027344
283,0.3330078,0.4383192,0.4383192,0.25862068,0,0.09977335,0.09977335,0,15.905273,31,0.8017578
284,0.33398438,0.4384668,0.4384668,0.25980392,0,0.09977335,0.09977335,0,15.903809,31,0.80078125
285,0.33447266,0.43953472,0.43953472,0.2616137,0,0.09977335,0.09977335,0,15.913574,31,0.80029297
286,0.33544922,0.43847832,0.43847832,0.2609756,0,0.09977335,0.09977335,0,15.914551,31,0.7998047
287,0.3383789,0.43776056,0.43776056,0.26034063,0,0.09977335,0.09977335,0,15.923828,31,0.7993164
288,0.33935547,0.4372192,0.4372192,0.26034063,0,0.09977335,0.09977335,0,15.921387,31,0.7993164
289,0.34228516,0.43723324,0.43723324,0.2590799,0,0.09977335,0.09977335,0,15.933105,31,0.79833984
290,0.34570313,0.4378816,0.4378816,0.26086956,0,0.09977335,0.09977335,0,15.942871,31,0.79785156
291,0.3461914,0.43774337,0.43774337,0.26201922,0,0.09977335,0.09977335,0,15.94043,31,0.796875
292,0.34765625,0.4371503,0.4371503,0.2613909,0,0.09977335,0.09977335,0,15.93457,31,0.7963867
293,0.3486328,0.43625423,0.43625423,0.26076555,0,0.09977335,0.09977335,0,15.942871,31,0.79589844
294,0.3486328,0.43555307,0.43555307,0.2601432,0,0.09977335,0.09977335,0,15.935547,31,0.79541016
295,0.34960938,0.43487823,0.43487823,0.2583732,0,0.09977335,0.09977335,0,15.92334,31,0.79589844
296,0.35058594,0.43487823,0.43487823,0.2583732,0,0.09977335,0.09977335,0,15.930664,31,0.79589844
297,0.3515625,0.43489075,0.43489075,0.25775656,0,0.09977335,0.09977335,0,15.92334,31,0.79541016
298,0.35253906,0.4349032,0.4349032,0.25714287,0,0.09977335,0.09977335,0,15.935059,31,0.7949219
299,0.35302734,0.43607274,0.43607274,0.25829384,0,0.09977335,0.09977335,0,15.918457,31,0.7939453
300,0.35595703,0.4360823,0.4360823,0.25768322,0,0.09977335,0.09977335,0,15.919922,31,0.79345703
301,0.3569336,0.43538103,0.43538103,0.25768322,0,0.09977335,0.09977335,0,15.926758,31,0.79345703
302,0.35791016,0.43416783,0.43416783,0.25707546,0,0.09977335,0.09977335,0,15.94043,31,0.79296875
303,0.35888672,0.43399292,0.43399292,0.25707546,0,0.09977335,0.09977335,0,15.944824,31,0.79296875
304,0.35986328,0.43286845,0.43286845,0.254717,0,0.09977335,0.09977335,0,15.939453,31,0.79296875
305,0.3647461,0.43416423,0.43416423,0.25586855,0,0.09977335,0.09977335,0,15.945801,31,0.7919922
306,0.36669922,0.43454015,0.43454015,0.25700936,0,0.09977335,0.09977335,0,15.945801,31,0.7910156
307,0.36767578,0.43403456,0.43403456,0.25641027,0,0.09977335,0.09977335,0,15.95459,31,0.79052734
308,0.3696289,0.4332944,0.4332944,0.2552204,0,0.09977335,0.09977335,0,15.952148,31,0.7895508
309,0.37158203,0.4332944,0.4332944,0.2552204,0,0.09977335,0.09977335,0,15.944336,31,0.7895508
310,0.3725586,0.4326235,0.4326235,0.25462964,0,0.09977335,0.09977335,0,15.933105,31,0.7890625
311,0.37451172,0.4314619,0.4314619,0.25345623,0,0.09977335,0.09977335,0,15.930176,31,0.78808594
312,0.37646484,0.43014887,0.43014887,0.2517321,0,0.09977335,0.09977335,0,15.92627,31,0.7885742
313,0.3774414,0.4307235,0.4307235,0.25287357,0,0.09977335,0.09977335,0,15.938477,31,0.78759766
314,0.37841797,0.43107703,0.43107703,0.25400457,0,0.09977335,0.09977335,0,15.94043,31,0.7866211
315,0.37841797,0.43104118,0.43104118,0.25400457,0,0.09977335,0.09977335,0,15.928223,31,0.7866211
316,0.3779297,0.43104118,0.43104118,0.25400457,0,0.09977335,0.09977335,0,15.922363,31,0.7866211
317,0.37939453,0.43104118,0.43104118,0.25400457,0,0.09977335,0.09977335,0,15.919922,31,0.7866211
318,0.3798828,0.42990005,0.42990005,0.25284737,0,0.09977335,0.09977335,0,15.922363,31,0.78564453
319,0.38232422,0.42922428,0.42922428,0.25284737,0,0.09977335,0.09977335,0,15.931641,31,0.78564453
320,0.38330078,0.4280943,0.4280943,0.25170067,0,0.09977335,0.09977335,0,15.916504,31,0.78466797
321,0.38427734,0.4281486,0.4281486,0.25056434,0,0.09977335,0.09977335,0,15.927246,31,0.7836914
322,0.38623047,0.42856032,0.42856032,0.25,0,0.09977335,0.09977335,0,15.92334,31,0.7832031
323,0.3881836,0.4288262,0.4288262,0.25112107,0,0.09977335,0.09977335,0,15.937988,31,0.78222656
324,0.38916016,0.42733154,0.42733154,0.24887893,0,0.09977335,0.09977335,0,15.939453,31,0.78222656
325,0.38964844,0.4270535,0.4270535,0.24832214,0,0.09977335,0.09977335,0,15.946289,31,0.7817383
326,0.39160156,0.42654762,0.42654762,0.24776785,0,0.09977335,0.09977335,0,15.941895,31,0.78125
327,0.39453125,0.42539316,0.42539316,0.24666667,0,0.09977335,0.09977335,0,15.958008,31,0.78027344
328,0.39648438,0.42464566,0.42464566,0.24611974,0,0.09977335,0.09977335,0,15.96582,31,0.77978516
329,0.39746094,0.42544603,0.42544603,0.24503312,0,0.09977335,0.09977335,0,15.962891,31,0.7788086
330,0.39794922,0.42545888,0.42545888,0.24395604,0,0.09977335,0.09977335,0,15.969238,31,0.77783203
331,0.4008789,0.42597827,0.42597827,0.24507658,0,0.09977335,0.09977335,0,15.9609375,31,0.77685547
332,0.4008789,0.42552337,0.42552337,0.24454148,0,0.09977335,0.09977335,0,15.948242,31,0.7763672
333,0.40429688,0.42445832,0.42445832,0.24347825,0,0.09977335,0.09977335,0,15.937988,31,0.7753906
334,0.40625,0.42381343,0.42381343,0.24347825,0,0.09977335,0.09977335,0,15.9453125,31,0.7753906
335,0.40722656,0.42320314,0.42320314,0.24295011,0,0.09977335,0.09977335,0,15.933594,31,0.77490234
336,0.4091797,0.42376876,0.42376876,0.24406047,0,0.09977335,0.09977335,0,15.91748,31,0.7739258
337,0.4086914,0.42412135,0.42412135,0.24568966,0,0.09977335,0.09977335,0,15.906738,31,0.7734375
338,0.41064453,0.42415577,0.42415577,0.2451613,0,0.09977335,0.09977335,0,15.904297,31,0.7729492
339,0.4111328,0.42419004,0.42419004,0.2446352,0,0.09977335,0.09977335,0,15.890137,31,0.77246094
340,0.4116211,0.42379388,0.42379388,0.24358974,0,0.09977335,0.09977335,0,15.900391,31,0.7714844
341,0.41210938,0.42287675,0.42287675,0.24307036,0,0.09977335,0.09977335,0,15.907715,31,0.7709961
342,0.4140625,0.4224034,0.4224034,0.24255319,0,0.09977335,0.09977335,0,15.895996,31,0.7705078
343,0.41601563,0.4212194,0.4212194,0.24152543,0,0.09977335,0.09977335,0,15.880859,31,0.76953125
344,0.4189453,0.420789,0.420789,0.2410148,0,0.09977335,0.09977335,0,15.883301,31,0.76904297
345,0.4189453,0.4208298,0.4208298,0.24050634,0,0.09977335,0.09977335,0,15.882324,31,0.7685547
346,0.42089844,0.42059144,0.42059144,0.23789474,0,0.09977335,0.09977335,0,15.87207,31,0.7680664
347,0.42285156,0.42168286,0.42168286,0.2394958,0,0.09977335,0.09977335,0,15.859375,31,0.7675781
348,0.42382813,0.42129457,0.42129457,0.23849373,0,0.09977335,0.09977335,0,15.872559,31,0.76660156
349,0.4248047,0.42086938,0.42086938,0.23799582,0,0.09977335,0.09977335,0,15.873047,31,0.7661133
350,0.4267578,0.4202501,0.4202501,0.23799582,0,0.09977335,0.09977335,0,15.871094,31,0.7661133
351,0.43066406,0.41909927,0.41909927,0.23700623,0,0.09977335,0.09977335,0,15.872559,31,0.7651367
352,0.4321289,0.41852742,0.41852742,0.23651452,0,0.09977335,0.09977335,0,15.871582,31,0.76464844
353,0.43408203,0.41857216,0.41857216,0.23602484,0,0.09977335,0.09977335,0,15.872559,31,0.76416016
354,0.4350586,0.41866103,0.41866103,0.23505154,0,0.09977335,0.09977335,0,15.868164,31,0.7631836
355,0.43603516,0.41861054,0.41861054,0.23505154,0,0.09977335,0.09977335,0,15.866211,31,0.7631836
356,0.43896484,0.4194209,0.4194209,0.23613963,0,0.09977335,0.09977335,0,15.872559,31,0.76220703
357,0.43896484,0.41900742,0.41900742,0.23565574,0,0.09977335,0.09977335,0,15.874023,31,0.76171875
358,0.43945313,0.4185956,0.4185956,0.23517382,0,0.09977335,0.09977335,0,15.867676,31,0.76123047
359,0.4423828,0.41808492,0.41808492,0.23565574,0,0.09977335,0.09977335,0,15.856934,31,0.76171875
360,0.44580078,0.41711542,0.41711542,0.23469388,0,0.09977335,0.09977335,0,15.869141,31,0.7607422
361,0.44726563,0.41711542,0.41711542,0.23469388,0,0.09977335,0.09977335,0,15.866699,31,0.7607422
362,0.44921875,0.41716227,0.41716227,0.23421589,0,0.09977335,0.09977335,0,15.865234,31,0.7602539
363,0.4501953,0.4172554,0.4172554,0.23326571,0,0.09977335,0.09977335,0,15.855957,31,0.75927734
364,0.4501953,0.41702157,0.41702157,0.23279352,0,0.09977335,0.09977335,0,15.85791,31,0.75878906
365,0.45117188,0.41702157,0.41702157,0.23279352,0,0.09977335,0.09977335,0,15.852539,31,0.75878906
366,0.45410156,0.41680148,0.41680148,0.23279352,0,0.09977335,0.09977335,0,15.847656,31,0.75878906
367,0.45703125,0.4162473,0.4162473,0.23232323,0,0.09977335,0.09977335,0,15.856445,31,0.7583008
368,0.45703125,0.41556126,0.41556126,0.23185484,0,0.07596532,0.07596532,0,15.86084,2,0.7578125
369,0.4584961,0.414847,0.414847,0.22983871,0,0.07596532,0.07596532,0,15.858398,2,0.7578125
370,0.4609375,0.41484934,0.41484934,0.22891566,0,0.07596532,0.07596532,0,15.853027,2,0.75683594
371,0.46484375,0.4147876,0.4147876,0.22845691,0,0.07596532,0.07596532,0,15.859863,2,0.75634766
372,0.4658203,0.41439328,0.41439328,0.228,0,0.07596532,0.07596532,0,15.855957,2,0.7558594
373,0.46679688,0.41439328,0.41439328,0.228,0,0.07596532,0.07596532,0,15.853027,2,0.7558594
374,0.46679688,0.41385254,0.41385254,0.2275449,0,0.07596532,0.07596532,0,15.849609,2,0.7553711
375,0.46777344,0.412394,0.412394,0.22509961,0,0.07596532,0.07596532,0,15.837402,2,0.7548828
376,0.46826172,0.41277632,0.41277632,0.22664016,0,0.07596532,0.07596532,0,15.844238,2,0.75439453
377,0.46875,0.415102,0.415102,0.22970296,0,0.07596532,0.07596532,0,15.85791,2,0.75341797
378,0.4711914,0.4152007,0.4152007,0.22879684,0,0.07596532,0.07596532,0,15.856445,2,0.7524414
379,0.4741211,0.414749,0.414749,0.22879684,0,0.07596532,0.07596532,0,15.87207,2,0.7524414
380,0.47607422,0.41447073,0.41447073,0.22834645,0,0.07596532,0.07596532,0,15.859863,2,0.7519531
381,0.47802734,0.41418847,0.41418847,0.22834645,0,0.07596532,0.07596532,0,15.870605,2,0.7519531
382,0.47998047,0.41423944,0.41423944,0.22789784,0,0.07596532,0.07596532,0,15.874512,2,0.75146484
383,0.48095703,0.4132525,0.4132525,0.22700587,0,0.07596532,0.07596532,0,15.877441,2,0.7504883
384,0.4814453,0.41331124,0.41331124,0.22807017,0,0.07596532,0.07596532,0,15.88623,2,0.7495117
385,0.4819336,0.41445267,0.41445267,0.22957198,0,0.07596532,0.07596532,0,15.885254,2,0.74902344
386,0.48388672,0.4140705,0.4140705,0.22912621,0,0.07596532,0.07596532,0,15.868652,2,0.74853516
387,0.48486328,0.41469088,0.41469088,0.23062016,0,0.07596532,0.07596532,0,15.85791,2,0.7480469
388,0.48583984,0.41421637,0.41421637,0.22972973,0,0.07596532,0.07596532,0,15.865723,2,0.7470703
389,0.48779297,0.41364372,0.41364372,0.22972973,0,0.07596532,0.07596532,0,15.87793,2,0.7470703
390,0.4897461,0.41369474,0.41369474,0.22928709,0,0.07596532,0.07596532,0,15.874023,2,0.74658203
391,0.49316406,0.41349813,0.41349813,0.2284069,0,0.07596532,0.07596532,0,15.870605,2,0.74560547
392,0.4946289,0.41292682,0.41292682,0.2284069,0,0.07596532,0.07596532,0,15.900879,2,0.74560547
393,0.49658203,0.41405147,0.41405147,0.22988506,0,0.07596532,0.07596532,0,15.912598,2,0.7451172
394,0.4970703,0.41405147,0.41405147,0.22988506,0,0.07596532,0.07596532,0,15.897461,2,0.7451172
395,0.49951172,0.41405147,0.41405147,0.22988506,0,0.07596532,0.07596532,0,15.896484,2,0.7451172
396,0.5004883,0.41399145,0.41399145,0.2303263,0,0.07596532,0.07596532,0,15.899414,2,0.74560547
397,0.5019531,0.4119653,0.4119653,0.2284069,0,0.07596532,0.07596532,0,15.910645,2,0.74560547
398,0.50390625,0.41168606,0.41168606,0.22648752,0,0.07596532,0.07596532,0,15.921875,2,0.74560547
399,0.5048828,0.41113928,0.41113928,0.22648752,0,0.07596532,0.07596532,0,15.916016,2,0.74560547
400,0.5078125,0.41113928,0.41113928,0.22648752,0,0.07596532,0.07596532,0,15.927246,2,0.74560547
401,0.5083008,0.41119477,0.41119477,0.22605364,0,0.07596532,0.07596532,0,15.918457,2,0.7451172
402,0.51171875,0.41126037,0.41126037,0.22519083,0,0.07596532,0.07596532,0,15.927246,2,0.7441406
403,0.5136719,0.41189313,0.41189313,0.22666667,0,0.07596532,0.07596532,0,15.936035,2,0.74365234
404,0.5175781,0.4111037,0.4111037,0.22580644,0,0.07596532,0.07596532,0,15.941895,2,0.7426758
405,0.51953125,0.41104853,0.41104853,0.22623575,0,0.07596532,0.07596532,0,15.944824,2,0.74316406
406,0.5209961,0.4105759,0.4105759,0.22537878,0,0.07596532,0.07596532,0,15.947754,2,0.7421875
407,0.5209961,0.41112888,0.41112888,0.2264151,0,0.07596532,0.07596532,0,15.938477,2,0.74121094
408,0.52490234,0.41049778,0.41049778,0.2264151,0,0.07596532,0.07596532,0,15.937988,2,0.74121094
409,0.5263672,0.4099743,0.4099743,0.22410546,0,0.07596532,0.07596532,0,15.930664,2,0.74072266
410,0.5283203,0.41032386,0.41032386,0.22556391,0,0.07596532,0.07596532,0,15.927734,2,0.7402344
411,0.5292969,0.4094896,0.4094896,0.22556391,0,0.07596532,0.07596532,0,15.929199,2,0.7402344
412,0.53125,0.408497,0.408497,0.22410546,0,0.07596532,0.07596532,0,15.916992,2,0.74072266
413,0.5336914,0.4076417,0.4076417,0.22326455,0,0.07596532,0.07596532,0,15.915039,2,0.7397461
414,0.53466797,0.4062129,0.4062129,0.22097379,0,0.07596532,0.07596532,0,15.912109,2,0.7392578
415,0.5395508,0.40565112,0.40565112,0.22056074,0,0.07596532,0.07596532,0,15.919434,2,0.73876953
416,0.54052734,0.40571544,0.40571544,0.22014925,0,0.07596532,0.07596532,0,15.895996,2,0.73828125
417,0.54248047,0.4063024,0.4063024,0.22160149,0,0.07596532,0.07596532,0,15.904297,2,0.73779297
418,0.5444336,0.4067167,0.4067167,0.22160149,0,0.07596532,0.07596532,0,15.912598,2,0.73779297
419,0.546875,0.40774462,0.40774462,0.22346368,0,0.07596532,0.07596532,0,15.932129,2,0.73779297
420,0.55078125,0.40774462,0.40774462,0.22346368,0,0.07596532,0.07596532,0,15.936035,2,0.73779297
421,0.5541992,0.40744746,0.40744746,0.22346368,0,0.07596532,0.07596532,0,15.935059,2,0.73779297
422,0.5551758,0.40727732,0.40727732,0.22304833,0,0.07596532,0.07596532,0,15.952148,2,0.7373047
423,0.5576172,0.40678605,0.40678605,0.22263451,0,0.07596532,0.07596532,0,15.940918,2,0.7368164
424,0.5595703,0.40641403,0.40641403,0.22222222,0,0.07596532,0.07596532,0,15.936035,2,0.7363281
425,0.5605469,0.40641403,0.40641403,0.22222222,0,0.07596532,0.07596532,0,15.91748,2,0.7363281
426,0.56396484,0.4064329,0.4064329,0.22181146,0,0.07596532,0.07596532,0,15.92041,2,0.73583984
427,0.5649414,0.40717834,0.40717834,0.22283609,0,0.07596532,0.07596532,0,15.901855,2,0.7348633
428,0.56933594,0.40637034,0.40637034,0.22242647,0,0.07596532,0.07596532,0,15.916016,2,0.734375
429,0.5732422,0.40637034,0.40637034,0.22242647,0,0.07596532,0.07596532,0,15.925293,2,0.734375
430,0.5751953,0.40509444,0.40509444,0.22018349,0,0.07596532,0.07596532,0,15.943359,2,0.7338867
431,0.57714844,0.40454602,0.40454602,0.21978022,0,0.07596532,0.07596532,0,15.946289,2,0.73339844
432,0.578125,0.40454602,0.40454602,0.21978022,0,0.07596532,0.07596532,0,15.927246,2,0.73339844
433,0.578125,0.40470418,0.40470418,0.22080292,0,0.07596532,0.07596532,0,15.929199,2,0.7324219
434,0.57958984,0.40534964,0.40534964,0.22181818,0,0.07596532,0.07596532,0,15.933105,2,0.7314453
435,0.58154297,0.40534964,0.40534964,0.22181818,0,0.07596532,0.07596532,0,15.946289,2,0.7314453
436,0.5839844,0.4050726,0.4050726,0.2210145,0,0.07596532,0.07596532,0,15.943848,2,0.73046875
437,0.58447266,0.40467206,0.40467206,0.22061484,0,0.07596532,0.07596532,0,15.9375,2,0.72998047
438,0.59033203,0.40357578,0.40357578,0.21841155,0,0.07596532,0.07596532,0,15.953613,2,0.7294922
439,0.59228516,0.4026663,0.4026663,0.21801803,0,0.07596532,0.07596532,0,15.973145,2,0.7290039
440,0.59716797,0.40205643,0.40205643,0.2176259,0,0.07596532,0.07596532,0,15.9765625,2,0.7285156
441,0.5991211,0.4021248,0.4021248,0.2172352,0,0.07596532,0.07596532,0,15.966309,2,0.72802734
442,0.6010742,0.40286943,0.40286943,0.21863799,0,0.07596532,0.07596532,0,15.979004,2,0.72753906
443,0.6040039,0.40213168,0.40213168,0.21645796,0,0.07596532,0.07596532,0,15.974609,2,0.7270508
444,0.6040039,0.40213168,0.40213168,0.21645796,0,0.07596532,0.07596532,0,15.977051,2,0.7270508
445,0.60595703,0.40213168,0.40213168,0.21645796,0,0.07596532,0.07596532,0,15.98877,2,0.7270508
446,0.6069336,0.40173835,0.40173835,0.21568628,0,0.07596532,0.07596532,0,15.97998,2,0.7260742
447,0.60791016,0.40127704,0.40127704,0.2153025,0,0.07596532,0.07596532,0,15.9765625,2,0.72558594
448,0.60839844,0.40113112,0.40113112,0.2153025,0,0.07596532,0.07596532,0,15.969238,2,0.72558594
449,0.6113281,0.4012694,0.4012694,0.214539,0,0.07596532,0.07596532,0,15.95752,2,0.7246094
450,0.61328125,0.4004979,0.4004979,0.21276596,0,0.07596532,0.07596532,0,15.950684,2,0.7246094
451,0.61621094,0.4004979,0.4004979,0.21276596,0,0.07596532,0.07596532,0,15.9375,2,0.7246094
452,0.6171875,0.401341,0.401341,0.21378092,0,0.07596532,0.07596532,0,15.949219,2,0.7236328
453,0.6230469,0.40143618,0.40143618,0.21302816,0,0.07596532,0.07596532,0,15.958008,2,0.72265625
454,0.6220703,0.40143618,0.40143618,0.21302816,0,0.07596532,0.07596532,0,15.979004,2,0.72265625
455,0.6225586,0.40002656,0.40002656,0.2112676,0,0.07596532,0.07596532,0,15.962402,2,0.72265625
456,0.62353516,0.39988044,0.39988044,0.2112676,0,0.07596532,0.07596532,0,15.954102,2,0.72265625
457,0.6254883,0.3999512,0.3999512,0.21089631,0,0.07596532,0.07596532,0,15.933594,2,0.72216797
458,0.62646484,0.39970225,0.39970225,0.21015762,0,0.07596532,0.07596532,0,15.933594,2,0.7211914
459,0.6254883,0.399352,0.399352,0.20979021,0,0.07596532,0.07596532,0,15.932129,2,0.7207031
460,0.6274414,0.3993158,0.3993158,0.21015762,0,0.07596532,0.07596532,0,15.937012,2,0.7211914
461,0.6269531,0.39923415,0.39923415,0.21015762,0,0.07596532,0.07596532,0,15.916016,2,0.7211914
462,0.6279297,0.39893496,0.39893496,0.21015762,0,0.07596532,0.07596532,0,15.92627,2,0.7211914
463,0.62841797,0.3985542,0.3985542,0.21052632,0,0.07596532,0.07596532,0,15.916016,2,0.7216797
464,0.63134766,0.39854047,0.39854047,0.21052632,0,0.07596532,0.07596532,0,15.921387,2,0.7216797
465,0.6323242,0.39861327,0.39861327,0.21015762,0,0.07596532,0.07596532,0,15.916016,2,0.7211914
466,0.6333008,0.39868584,0.39868584,0.20979021,0,0.07596532,0.07596532,0,15.918945,2,0.7207031
