%  label: cazmud
%  ret_hooks: false
%  population_size: 2048
%  mutation_rate: 0.9
%  max_iterations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0.1
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.05
%  use_viscosity: false
%  outregs: [4, 5, 6]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd
%  fitness_sharing: false
%  fatal_crash: false

ITERATION,SEASON,AVG-GEN,AVG-FIT,AVG-ABFIT,MIN-FIT,MIN-ABFIT,CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,BEST-RUNTIME,UNSEEN,MEAN-DIF-C0,STD-DEV-C0,MEAN-DIF-C1,STD-DEV-C1,MEAN-DIF-C2,STD-DEV-C2
172632,337,0.2055664,0.27000013,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.615723,15,0.6355872,0.35107422,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172640,337,0.20703125,0.27000016,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.625977,15,0.6355872,0.35546875,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172648,337,0.20996094,0.2700002,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.629395,15,0.6355872,0.3564453,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172656,337,0.2084961,0.27000025,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.651367,15,0.6355872,0.359375,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172664,337,0.20947266,0.27000028,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.608887,15,0.6355872,0.3618164,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172672,337,0.20800781,0.2700003,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.603516,15,0.6355872,0.36328125,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172680,337,0.20800781,0.27000037,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.60791,15,0.6355872,0.3642578,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172688,337,0.20458984,0.27000037,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.612793,15,0.6355872,0.3671875,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172696,337,0.20410156,0.2700004,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.614746,15,0.6355872,0.37304688,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172704,337,0.20458984,0.2700004,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.596191,15,0.6355872,0.37646484,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172712,337,0.20458984,0.27000043,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.583496,15,0.6355872,0.37695313,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172720,337,0.20654297,0.2700005,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.587891,15,0.6355872,0.37841797,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172728,337,0.20507813,0.2700005,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.589355,15,0.6355872,0.3798828,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172736,337,0.20410156,0.27000046,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.574219,15,0.6355872,0.38232422,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172744,337,0.2055664,0.2700005,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.558105,15,0.6355872,0.3852539,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172752,337,0.20458984,0.27000052,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.547852,15,0.6355872,0.38671875,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172760,337,0.2055664,0.27000052,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.572266,15,0.6355872,0.38867188,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172768,337,0.20458984,0.27000055,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.571777,15,0.6355872,0.39013672,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172776,337,0.20458984,0.27000058,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.578613,15,0.6355872,0.39160156,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172784,337,0.20507813,0.2700006,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.599609,15,0.6355872,0.390625,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172792,337,0.2055664,0.27000064,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.597656,15,0.6355872,0.39208984,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172800,337,0.2084961,0.27000067,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.568359,15,0.6355872,0.39501953,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172808,337,0.21142578,0.27000064,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.591797,15,0.6355872,0.39746094,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172816,337,0.21191406,0.27000067,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.585449,15,0.6355872,0.4008789,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172824,337,0.2109375,0.2700007,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.566406,15,0.6355872,0.40234375,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172832,337,0.21142578,0.27000073,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.55957,15,0.6355872,0.40283203,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172840,337,0.2109375,0.27000076,0.27000114,0.27,0.27,0,0,0.27,0.27,0,10.54248,15,0.6355872,0.4038086,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172848,337,0.21142578,0.27000076,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.547852,15,0.6355872,0.40625,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172856,337,0.2133789,0.27000076,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.537109,15,0.6355872,0.40771484,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172864,337,0.2133789,0.27000076,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.544922,15,0.6355872,0.41064453,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172872,337,0.21289063,0.27000076,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.5390625,15,0.6355872,0.4111328,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172880,337,0.20947266,0.27000076,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.537598,15,0.6355872,0.41357422,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172888,337,0.21142578,0.2700008,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.522949,15,0.6355872,0.41601563,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172896,337,0.2109375,0.2700008,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.542969,15,0.6355872,0.41992188,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172904,337,0.21435547,0.2700008,0.27000135,0.27,0.27,0,0,0.27,0.27,0,10.521484,15,0.6355872,0.42236328,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172912,337,0.21142578,0.2700008,0.27000135,0.27,0.27,0,0,0.27,0.27,0,10.510254,15,0.6355872,0.421875,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172920,337,0.20898438,0.2700008,0.27000138,0.27,0.27,0,0,0.27,0.27,0,10.506348,15,0.6355872,0.4243164,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172928,337,0.2055664,0.27000082,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.511719,15,0.6355872,0.42285156,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172936,337,0.20800781,0.27000085,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.51123,15,0.6355872,0.42236328,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172944,337,0.20947266,0.27000087,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.518555,15,0.6355872,0.4243164,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172952,337,0.20800781,0.27000087,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.512695,15,0.6355872,0.4267578,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172960,337,0.20751953,0.27000087,0.27000135,0.27,0.27,0,0,0.27,0.27,0,10.530762,15,0.6355872,0.4296875,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172968,337,0.20751953,0.2700009,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.532715,15,0.6355872,0.4296875,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172976,337,0.20605469,0.2700009,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.516602,15,0.6355872,0.42871094,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172984,337,0.20703125,0.2700009,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.503418,15,0.6355872,0.43164063,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
172992,337,0.203125,0.27000096,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.504883,15,0.6355872,0.43310547,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173000,337,0.20361328,0.27000096,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.499512,15,0.6355872,0.43603516,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173008,337,0.20214844,0.27000096,0.27000135,0.27,0.27,0,0,0.27,0.27,0,10.487305,15,0.6355872,0.43945313,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173016,337,0.20263672,0.27000096,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.500977,15,0.6355872,0.4404297,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173024,337,0.20263672,0.27000096,0.27000138,0.27,0.27,0,0,0.27,0.27,0,10.478516,15,0.6355872,0.4428711,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173032,337,0.20214844,0.27000096,0.27000135,0.27,0.27,0,0,0.27,0.27,0,10.489258,15,0.6355872,0.4423828,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173040,337,0.20361328,0.27000096,0.27000135,0.27,0.27,0,0,0.27,0.27,0,10.509766,15,0.6355872,0.44335938,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173048,337,0.20263672,0.27000096,0.27000138,0.27,0.27,0,0,0.27,0.27,0,10.4921875,15,0.6355872,0.4453125,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173056,337,0.2055664,0.27000096,0.27000138,0.27,0.27,0,0,0.27,0.27,0,10.511719,15,0.6355872,0.44433594,0.052562024,0.000000014901161,0.056008723,0.000000007450581,0.92485124,0.0013115265
173064,338,0.20654297,0.26999983,0.27000132,0.27,0.27,0,0,0.27,0.27,0,10.494141,15,0.6355872,0.32470703,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173072,338,0.20654297,0.2699999,0.2700013,0.27,0.27,0,0,0.27,0.27,0,10.486328,15,0.6355872,0.32861328,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173080,338,0.20800781,0.26999995,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.456543,15,0.6355872,0.32958984,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173088,338,0.20605469,0.27,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.460449,15,0.6355872,0.3310547,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173096,338,0.20361328,0.27000004,0.27000126,0.27,0.27,0,0,0.27,0.27,0,10.48877,15,0.6355872,0.3334961,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173104,338,0.20605469,0.27000007,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.463867,15,0.6355872,0.33447266,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173112,338,0.20458984,0.27000013,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.451172,15,0.6355872,0.33740234,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173120,338,0.20214844,0.27000013,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.463867,15,0.6355872,0.3413086,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173128,338,0.20361328,0.27000016,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.475098,15,0.6355872,0.34423828,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173136,338,0.20361328,0.27000022,0.27000114,0.27,0.27,0,0,0.27,0.27,0,10.485352,15,0.6355872,0.34570313,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173144,338,0.20507813,0.27000022,0.27000114,0.27,0.27,0,0,0.27,0.27,0,10.464355,15,0.6355872,0.35009766,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173152,338,0.20605469,0.27000025,0.27000117,0.27,0.27,0,0,0.27,0.27,0,10.468262,15,0.6355872,0.35351563,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173160,338,0.20605469,0.2700003,0.2700011,0.27,0.27,0,0,0.27,0.27,0,10.444824,15,0.6355872,0.35498047,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173168,338,0.20605469,0.2700003,0.2700011,0.27,0.27,0,0,0.27,0.27,0,10.450195,15,0.6355872,0.35839844,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173176,338,0.2055664,0.2700003,0.27000114,0.27,0.27,0,0,0.27,0.27,0,10.466797,15,0.6355872,0.36376953,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173184,338,0.20703125,0.27000034,0.27000114,0.27,0.27,0,0,0.27,0.27,0,10.486816,15,0.6355872,0.36621094,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173192,338,0.2084961,0.27000034,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.503418,15,0.6355872,0.36914063,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173200,338,0.20703125,0.27000037,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.508789,15,0.6355872,0.37304688,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173208,338,0.20996094,0.27000043,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.513184,15,0.6355872,0.375,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173216,338,0.20947266,0.27000046,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.51123,15,0.6355872,0.37695313,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173224,338,0.20751953,0.2700005,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.477051,15,0.6355872,0.37890625,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173232,338,0.20605469,0.2700005,0.27000117,0.27,0.27,0,0,0.27,0.27,0,10.518066,15,0.6355872,0.3803711,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173240,338,0.2055664,0.27000052,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.517578,15,0.6355872,0.38232422,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173248,338,0.203125,0.27000052,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.524902,15,0.6355872,0.38476563,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173256,338,0.20410156,0.27000055,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.526367,15,0.6355872,0.3881836,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173264,338,0.20117188,0.27000055,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.521484,15,0.6355872,0.39160156,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173272,338,0.19921875,0.27000058,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.51416,15,0.6355872,0.3935547,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173280,338,0.19677734,0.2700006,0.27000117,0.27,0.27,0,0,0.27,0.27,0,10.504395,15,0.6355872,0.39501953,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173288,338,0.19482422,0.2700006,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.47168,15,0.6355872,0.39648438,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173296,338,0.19580078,0.27000064,0.27000117,0.27,0.27,0,0,0.27,0.27,0,10.477539,15,0.6355872,0.39697266,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173304,338,0.1977539,0.27000064,0.27000117,0.27,0.27,0,0,0.27,0.27,0,10.471191,15,0.6355872,0.39892578,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173312,338,0.19384766,0.27000067,0.27000117,0.27,0.27,0,0,0.27,0.27,0,10.469238,15,0.6355872,0.40234375,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173320,338,0.19580078,0.27000064,0.27000123,0.27,0.27,0,0,0.27,0.27,0,10.472656,15,0.6355872,0.40625,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173328,338,0.19189453,0.27000067,0.2700012,0.27,0.27,0,0,0.27,0.27,0,10.495117,15,0.6355872,0.40673828,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173336,338,0.19091797,0.27000067,0.27000117,0.27,0.27,0,0,0.27,0.27,0,10.48291,15,0.6355872,0.40771484,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173344,338,0.19189453,0.2700007,0.2700011,0.27,0.27,0,0,0.27,0.27,0,10.493164,15,0.6355872,0.40771484,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173352,338,0.1899414,0.2700007,0.27000114,0.27,0.27,0,0,0.27,0.27,0,10.529297,15,0.6355872,0.41064453,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173360,338,0.1928711,0.27000073,0.2700011,0.27,0.27,0,0,0.27,0.27,0,10.502441,15,0.6355872,0.41210938,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173368,338,0.19189453,0.27000076,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.46582,15,0.6355872,0.41210938,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173376,338,0.19335938,0.2700008,0.270001,0.27,0.27,0,0,0.27,0.27,0,10.458008,15,0.6355872,0.41259766,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173384,338,0.19433594,0.2700008,0.27000102,0.27,0.27,0,0,0.27,0.27,0,10.453125,15,0.6355872,0.4140625,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173392,338,0.19335938,0.27000085,0.27000093,0.27,0.27,0,0,0.27,0.27,0,10.475098,15,0.6355872,0.41455078,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173400,338,0.19433594,0.27000085,0.27000093,0.27,0.27,0,0,0.27,0.27,0,10.469727,15,0.6355872,0.41552734,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173408,338,0.19433594,0.27000085,0.27000096,0.27,0.27,0,0,0.27,0.27,0,10.456055,15,0.6355872,0.41796875,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173416,338,0.19238281,0.27000085,0.270001,0.27,0.27,0,0,0.27,0.27,0,10.456055,15,0.6355872,0.41992188,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173424,338,0.19433594,0.27000087,0.27000102,0.27,0.27,0,0,0.27,0.27,0,10.485352,15,0.6355872,0.42236328,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173432,338,0.19042969,0.27000087,0.270001,0.27,0.27,0,0,0.27,0.27,0,10.501465,15,0.6355872,0.42333984,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173440,338,0.19384766,0.27000087,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.502441,15,0.6355872,0.4248047,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173448,338,0.1953125,0.27000087,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.532715,15,0.6355872,0.42773438,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173456,338,0.19384766,0.27000087,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.520508,15,0.6355872,0.43017578,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173464,338,0.19335938,0.2700009,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.499023,15,0.6355872,0.4326172,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173472,338,0.19140625,0.2700009,0.27000108,0.27,0.27,0,0,0.27,0.27,0,10.500977,15,0.6355872,0.4350586,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173480,338,0.19091797,0.2700009,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.478516,15,0.6355872,0.43652344,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173488,338,0.19238281,0.2700009,0.27000108,0.27,0.27,0,0,0.27,0.27,0,10.496582,15,0.6355872,0.43847656,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173496,338,0.19140625,0.27000093,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.48584,15,0.6355872,0.43798828,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173504,338,0.19335938,0.27000093,0.2700011,0.27,0.27,0,0,0.27,0.27,0,10.506348,15,0.6355872,0.44140625,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173512,338,0.1953125,0.27000093,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.5,15,0.6355872,0.4428711,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173520,338,0.19384766,0.27000096,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.51416,15,0.6355872,0.4423828,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173528,338,0.19628906,0.27000096,0.27000102,0.27,0.27,0,0,0.27,0.27,0,10.504883,15,0.6355872,0.4428711,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173536,338,0.19677734,0.27000096,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.524902,15,0.6355872,0.44433594,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173544,338,0.19482422,0.270001,0.27000096,0.27,0.27,0,0,0.27,0.27,0,10.527344,15,0.6355872,0.44433594,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173552,338,0.1953125,0.270001,0.27000093,0.27,0.27,0,0,0.27,0.27,0,10.530273,15,0.6355872,0.44482422,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173560,338,0.19873047,0.27000102,0.27000087,0.27,0.27,0,0,0.27,0.27,0,10.517578,15,0.6355872,0.44433594,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173568,338,0.19824219,0.27000105,0.27000085,0.27,0.27,0,0,0.27,0.27,0,10.512207,15,0.6355872,0.44335938,0.043650318,0.00031666312,0.05080679,0.00013158374,0.9389575,0.0019557725
173576,339,0.20214844,0.2699998,0.27000085,0.27,0.27,0,0,0.27,0.27,0,10.507324,15,0.6355872,0.3203125,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173584,339,0.20166016,0.26999983,0.27000087,0.27,0.27,0,0,0.27,0.27,0,10.504883,15,0.6355872,0.32421875,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173592,339,0.20019531,0.2699999,0.27000087,0.27,0.27,0,0,0.27,0.27,0,10.488281,15,0.6355872,0.32763672,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173600,339,0.19824219,0.26999995,0.2700009,0.27,0.27,0,0,0.27,0.27,0,10.469238,15,0.6355872,0.33251953,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173608,339,0.19580078,0.26999995,0.27000093,0.27,0.27,0,0,0.27,0.27,0,10.48584,15,0.6355872,0.33544922,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173616,339,0.19580078,0.26999998,0.27000093,0.27,0.27,0,0,0.27,0.27,0,10.453125,15,0.6355872,0.33935547,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173624,339,0.1928711,0.26999998,0.27000096,0.27,0.27,0,0,0.27,0.27,0,10.457031,15,0.6355872,0.34228516,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173632,339,0.1928711,0.27000004,0.27000093,0.27,0.27,0,0,0.27,0.27,0,10.45459,15,0.6355872,0.34472656,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173640,339,0.19335938,0.27000004,0.27000096,0.27,0.27,0,0,0.27,0.27,0,10.45459,15,0.6355872,0.3491211,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173648,339,0.19384766,0.27000004,0.27000105,0.27,0.27,0,0,0.27,0.27,0,10.47168,15,0.6355872,0.35302734,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173656,339,0.19628906,0.2700001,0.27000102,0.27,0.27,0,0,0.27,0.27,0,10.500977,15,0.6355872,0.35546875,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
173664,339,0.19677734,0.2700001,0.27000108,0.27,0.27,0,0,0.27,0.27,0,10.490234,15,0.6355872,0.36132813,0.046243098,0.000000007450581,0.054859847,0.000000014901161,0.9400211,0.0007869212
