%  label: cazmud
%  ret_hooks: false
%  population_size: 2048
%  mutation_rate: 0.9
%  max_iterations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0.1
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.05
%  use_viscosity: false
%  outregs: [4, 5, 6]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd
%  fitness_sharing: false
%  fatal_crash: false

ITERATION,SEASON,AVG-GEN,AVG-FIT,AVG-ABFIT,MIN-FIT,MIN-ABFIT,CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,BEST-RUNTIME,UNSEEN,MEAN-DIF-C0,STD-DEV-C0,MEAN-DIF-C1,STD-DEV-C1,MEAN-DIF-C2,STD-DEV-C2
24264,47,0.2841797,0.40528613,0.4048298,0.37,0.37,0.0020120724,0,0.37,0.37,0,7.260742,25,0.21949625,0.37939453,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24272,47,0.28027344,0.40533322,0.4048646,0.37,0.37,0.0020181634,0,0.37,0.37,0,7.256836,25,0.21949625,0.38232422,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24280,47,0.2788086,0.40537918,0.4049,0.37,0.37,0.002016129,0,0.37,0.37,0,7.2753906,25,0.21949625,0.38378906,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24288,47,0.27734375,0.40528536,0.40486377,0.37,0.37,0.002030457,0,0.37,0.37,0,7.2631836,25,0.21949625,0.38867188,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24296,47,0.2763672,0.40509483,0.40468767,0.37,0.37,0.002020202,0,0.37,0.37,0,7.277832,25,0.21949625,0.38671875,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24304,47,0.27539063,0.4049541,0.40458202,0.37,0.37,0.0020181634,0,0.37,0.37,0,7.2773438,25,0.21949625,0.38964844,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24312,47,0.27490234,0.40500072,0.4045812,0.37,0.37,0.0020222447,0,0.37,0.37,0,7.2529297,25,0.21949625,0.39208984,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24320,47,0.2734375,0.40518692,0.40472165,0.37,0.37,0.002030457,0,0.37,0.37,0,7.2768555,25,0.21949625,0.39501953,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24328,47,0.27294922,0.40537113,0.40482843,0.37,0.37,0.0020283975,0,0.37,0.37,0,7.28125,25,0.21949625,0.3955078,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24336,47,0.27294922,0.40555486,0.40493473,0.37,0.37,0.002034588,0,0.37,0.37,0,7.282715,25,0.21949625,0.39746094,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24344,47,0.27539063,0.4053682,0.40486377,0.37,0.37,0.002030457,0,0.37,0.37,0,7.2836914,25,0.21949625,0.39746094,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24352,47,0.27978516,0.40541142,0.40482876,0.37,0.37,0.0020242915,0,0.37,0.37,0,7.2856445,25,0.21949625,0.3984375,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24360,47,0.27783203,0.40550008,0.40489984,0.37,0.37,0.002020202,0,0.37,0.37,0,7.291992,25,0.21949625,0.39941406,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24368,47,0.27392578,0.405272,0.40461698,0.37,0.37,0.002020202,0,0.37,0.37,0,7.28125,25,0.21949625,0.4013672,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24376,47,0.27294922,0.40531603,0.40465268,0.37,0.37,0.0020181634,0,0.37,0.37,0,7.2470703,25,0.21949625,0.4033203,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24384,47,0.2705078,0.4053144,0.40479356,0.37,0.37,0.0020222447,0,0.37,0.37,0,7.245117,25,0.21949625,0.40722656,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24392,47,0.2685547,0.405403,0.4048291,0.37,0.37,0.002020202,0,0.37,0.37,0,7.2192383,25,0.21949625,0.4091797,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24400,47,0.2709961,0.4056712,0.404935,0.37,0.37,0.0020263426,0,0.37,0.37,0,7.182129,25,0.21949625,0.41210938,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24408,47,0.2680664,0.4057132,0.40486377,0.37,0.37,0.002030457,0,0.37,0.37,0,7.1816406,25,0.21949625,0.41503906,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24416,47,0.26708984,0.4057132,0.40482774,0.37,0.37,0.00203666,0,0.37,0.37,0,7.1938477,25,0.21949625,0.4189453,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24424,47,0.26757813,0.40495655,0.40486324,0.37,0.37,0.001019368,0,0.37,0.37,0,7.2211914,25,0.21949625,0.421875,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24432,47,0.26708984,0.40504575,0.4049346,0.37,0.37,0.001019368,0,0.37,0.37,0,7.2470703,25,0.21949625,0.4248047,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24440,47,0.26367188,0.40495688,0.40486377,0.37,0.37,0.0010152285,0,0.37,0.37,0,7.2802734,25,0.21949625,0.42333984,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24448,47,0.26513672,0.40495688,0.4048635,0.37,0.37,0.001017294,0,0.37,0.37,0,7.3061523,25,0.21949625,0.42578125,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24456,47,0.26513672,0.40500113,0.40486324,0.37,0.37,0.001019368,0,0.37,0.37,0,7.3339844,25,0.21949625,0.42773438,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24464,47,0.26416016,0.40513322,0.40493473,0.37,0.37,0.001017294,0,0.37,0.37,0,7.3398438,25,0.21949625,0.42773438,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24472,47,0.26220703,0.40508908,0.40489903,0.37,0.37,0.00101833,0,0.37,0.37,0,7.345215,25,0.21949625,0.42919922,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24480,47,0.26464844,0.4050011,0.40486297,0.37,0.37,0.0010214505,0,0.37,0.37,0,7.364746,25,0.21949625,0.43310547,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24488,47,0.26416016,0.4051322,0.40500596,0.37,0.37,0.001017294,0,0.37,0.37,0,7.3461914,25,0.21949625,0.4345703,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24496,47,0.26513672,0.4051748,0.40497038,0.37,0.37,0.0010162601,0,0.37,0.37,0,7.3706055,25,0.21949625,0.43554688,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24504,47,0.26416016,0.40521905,0.4050417,0.37,0.37,0.0010204081,0,0.37,0.37,0,7.394043,25,0.21949625,0.4375,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24512,47,0.2631836,0.4053944,0.4051853,0.37,0.37,0.0010245901,0,0.37,0.37,0,7.3911133,25,0.21949625,0.44091797,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24520,47,0.2607422,0.40535027,0.4051136,0.37,0.37,0.0010245901,0,0.37,0.37,0,7.3964844,25,0.21949625,0.44189453,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24528,47,0.25683594,0.4054806,0.40522096,0.37,0.37,0.0010235414,0,0.37,0.37,0,7.3964844,25,0.21949625,0.44140625,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24536,47,0.2548828,0.40530547,0.4051493,0.37,0.37,0.0010235414,0,0.37,0.37,0,7.408203,25,0.21949625,0.4428711,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24544,47,0.2553711,0.4052185,0.40507764,0.37,0.37,0.0010235414,0,0.37,0.37,0,7.4018555,25,0.21949625,0.4453125,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24552,47,0.25341797,0.40500107,0.40497014,0.37,0.37,0.0010245901,0,0.37,0.37,0,7.404297,25,0.21949625,0.44628906,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24560,47,0.2524414,0.40491486,0.4048984,0.37,0.37,0.0010245901,0,0.37,0.37,0,7.4501953,25,0.21949625,0.4482422,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24568,47,0.25146484,0.4050439,0.405006,0.37,0.37,0.0010235414,0,0.37,0.37,0,7.4711914,25,0.21949625,0.44970703,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24576,47,0.25341797,0.40504378,0.40504178,0.37,0.37,0.0010224949,0,0.37,0.37,0,7.4628906,25,0.21949625,0.4501953,0.49718496,0.00000023841858,0.4852175,0.00021409216,0.18421715,0.19935296
24584,48,0.2578125,0.40475944,0.40511337,0.37,0.37,0.0010224949,0,0.37,0.37,0,7.4907227,25,0.21949625,0.3305664,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24592,48,0.2607422,0.40452224,0.4050417,0.37,0.37,0.0010204081,0,0.37,0.37,0,7.4838867,25,0.21949625,0.3330078,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24600,48,0.25976563,0.40470558,0.405149,0.37,0.37,0.0010214505,0,0.37,0.37,0,7.477051,25,0.21949625,0.3383789,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24608,48,0.25830078,0.4048258,0.4051484,0.37,0.37,0.001017294,0,0.37,0.37,0,7.4833984,25,0.21949625,0.34033203,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24616,48,0.25830078,0.40494326,0.40522006,0.37,0.37,0.001019368,0,0.37,0.37,0,7.487793,25,0.21949625,0.34423828,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24624,48,0.25830078,0.40482816,0.40518495,0.37,0.37,0.0010224949,0,0.37,0.37,0,7.501953,25,0.21949625,0.3491211,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24632,48,0.25976563,0.4051741,0.40525758,0.37,0.37,0.0010266941,0,0.37,0.37,0,7.508301,25,0.21949625,0.35302734,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24640,48,0.25927734,0.40511572,0.4051493,0.37,0.37,0.0010235414,0,0.37,0.37,0,7.5336914,25,0.21949625,0.3544922,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24648,48,0.25976563,0.4052268,0.405292,0.37,0.37,0.0010214505,0,0.37,0.37,0,7.523926,25,0.21949625,0.35498047,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24656,48,0.25732422,0.4054476,0.40539807,0.37,0.37,0.00101833,0,0.37,0.37,0,7.567871,25,0.21949625,0.35546875,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24664,48,0.25439453,0.4055538,0.40546745,0.37,0.37,0.0010141988,0,0.37,0.37,0,7.586426,25,0.21949625,0.3564453,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24672,48,0.2524414,0.40566212,0.40550345,0.37,0.37,0.0010152285,0,0.37,0.37,0,7.576172,25,0.21949625,0.35888672,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24680,48,0.25048828,0.4057626,0.40560943,0.37,0.37,0.0010141988,0,0.37,0.37,0,7.560547,25,0.21949625,0.35986328,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24688,48,0.24853516,0.40602642,0.40578774,0.37,0.37,0.0010152285,0,0.37,0.37,0,7.5561523,25,0.21949625,0.36279297,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24696,48,0.24707031,0.40623075,0.4058208,0.37,0.37,0.0010121458,0,0.37,0.37,0,7.534668,25,0.21949625,0.36328125,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24704,48,0.24609375,0.40628225,0.40586057,0.37,0.37,0.001017294,0,0.37,0.37,0,7.520996,25,0.21949625,0.36865234,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24712,48,0.24609375,0.40632552,0.40586233,0.37,0.37,0.001019368,0,0.37,0.37,0,7.522461,25,0.21949625,0.3725586,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24720,48,0.24951172,0.4062087,0.4058292,0.37,0.37,0.0010224949,0,0.37,0.37,0,7.520996,25,0.21949625,0.37646484,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24728,48,0.24951172,0.40620148,0.4058641,0.37,0.37,0.0010214505,0,0.37,0.37,0,7.5,25,0.21949625,0.37841797,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24736,48,0.24804688,0.40624806,0.4058641,0.37,0.37,0.0010214505,0,0.37,0.37,0,7.5151367,25,0.21949625,0.38183594,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24744,48,0.24658203,0.40629426,0.40586585,0.37,0.37,0.0010235414,0,0.37,0.37,0,7.5131836,25,0.21949625,0.3852539,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24752,48,0.24609375,0.40628287,0.40590078,0.37,0.37,0.0010224949,0,0.37,0.37,0,7.526367,25,0.21949625,0.3881836,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24760,48,0.24511719,0.40631682,0.40586057,0.37,0.37,0.001017294,0,0.37,0.37,0,7.5214844,25,0.21949625,0.3876953,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24768,48,0.25146484,0.40625358,0.40589345,0.37,0.37,0.0010141988,0,0.37,0.37,0,7.504883,25,0.21949625,0.38867188,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24776,48,0.2524414,0.40625003,0.40596443,0.37,0.37,0.0010141988,0,0.37,0.37,0,7.489258,25,0.21949625,0.390625,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24784,48,0.2475586,0.4060414,0.40592802,0.37,0.37,0.0010131713,0,0.37,0.37,0,7.492676,25,0.21949625,0.390625,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24792,48,0.25,0.40579057,0.40589708,0.37,0.37,0.00101833,0,0.37,0.37,0,7.4882813,25,0.21949625,0.3930664,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24800,48,0.24658203,0.40563816,0.4058258,0.37,0.37,0.00101833,0,0.37,0.37,0,7.4780273,25,0.21949625,0.39501953,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24808,48,0.24560547,0.40563637,0.40575606,0.37,0.37,0.0010204081,0,0.37,0.37,0,7.484375,25,0.21949625,0.3984375,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24816,48,0.24804688,0.405734,0.40579584,0.37,0.37,0.001025641,0,0.37,0.37,0,7.487793,25,0.21949625,0.4008789,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24824,48,0.24853516,0.40573198,0.4057607,0.37,0.37,0.0010266941,0,0.37,0.37,0,7.479492,25,0.21949625,0.40185547,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24832,48,0.24804688,0.40563282,0.40583602,0.37,0.37,0.0010309279,0,0.37,0.37,0,7.4799805,25,0.21949625,0.40429688,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24840,48,0.24707031,0.4058202,0.40594137,0.37,0.37,0.0010277493,0,0.37,0.37,0,7.4956055,25,0.21949625,0.4038086,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24848,48,0.24658203,0.4057731,0.40564147,0.37,0.37,0.0010330578,0,0.37,0.37,0,7.4750977,25,0.21949625,0.40966797,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24856,48,0.25,0.4058624,0.40547055,0.37,0.37,0,0,0.37,0.37,0,7.4902344,25,0.21949625,0.41064453,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24864,48,0.24853516,0.40590158,0.40554056,0.37,0.37,0,0,0.37,0.37,0,7.4848633,25,0.21949625,0.41015625,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24872,48,0.24902344,0.40551984,0.40521657,0.37,0.37,0,0,0.37,0.37,0,7.491699,25,0.21949625,0.4116211,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24880,48,0.25,0.40542108,0.4051438,0.37,0.37,0,0,0.37,0.37,0,7.484375,25,0.21949625,0.40966797,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24888,48,0.25341797,0.40523338,0.4050366,0.37,0.37,0,0,0.37,0.37,0,7.474121,25,0.21949625,0.41210938,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24896,48,0.2529297,0.4052779,0.40500093,0.37,0.37,0,0,0.37,0.37,0,7.48584,25,0.21949625,0.4140625,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24904,48,0.2553711,0.40527716,0.40496516,0.37,0.37,0,0,0.37,0.37,0,7.475586,25,0.21949625,0.41601563,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24912,48,0.2548828,0.40532354,0.40492922,0.37,0.37,0,0,0.37,0.37,0,7.484375,25,0.21949625,0.41796875,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24920,48,0.2553711,0.40541443,0.40500093,0.37,0.37,0,0,0.37,0.37,0,7.4804688,25,0.21949625,0.4194336,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24928,48,0.25439453,0.4053671,0.4049651,0.37,0.37,0,0,0.37,0.37,0,7.477539,25,0.21949625,0.42041016,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24936,48,0.2548828,0.40532014,0.40500093,0.37,0.37,0,0,0.37,0.37,0,7.491699,25,0.21949625,0.42089844,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24944,48,0.25341797,0.40550223,0.40510863,0.37,0.37,0,0,0.37,0.37,0,7.503418,25,0.21949625,0.42236328,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24952,48,0.25341797,0.40541118,0.405145,0.37,0.37,0,0,0.37,0.37,0,7.510254,25,0.21949625,0.42578125,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24960,48,0.2524414,0.40536425,0.4051812,0.37,0.37,0,0,0.37,0.37,0,7.5112305,25,0.21949625,0.42773438,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24968,48,0.25195313,0.40545493,0.4051456,0.37,0.37,0,0,0.37,0.37,0,7.5029297,25,0.21949625,0.42919922,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24976,48,0.25634766,0.405679,0.4053618,0.37,0.37,0,0,0.37,0.37,0,7.5043945,25,0.21949625,0.43017578,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24984,48,0.2553711,0.40549833,0.40521792,0.37,0.37,0,0,0.37,0.37,0,7.4960938,25,0.21949625,0.43164063,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
24992,48,0.2548828,0.40562975,0.40521747,0.37,0.37,0,0,0.37,0.37,0,7.5,25,0.21949625,0.43066406,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25000,48,0.25,0.4054468,0.40507296,0.37,0.37,0,0,0.37,0.37,0,7.508789,25,0.21949625,0.43115234,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25008,48,0.2475586,0.40544567,0.40510887,0.37,0.37,0,0,0.37,0.37,0,7.5195313,25,0.21949625,0.4321289,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25016,48,0.24804688,0.4054434,0.40507296,0.37,0.37,0,0,0.37,0.37,0,7.529297,25,0.21949625,0.43359375,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25024,48,0.24658203,0.40531042,0.40500095,0.37,0.37,0,0,0.37,0.37,0,7.544922,25,0.21949625,0.43554688,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25032,48,0.2446289,0.40517777,0.40496483,0.37,0.37,0,0,0.37,0.37,0,7.5600586,25,0.21949625,0.43701172,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25040,48,0.24511719,0.4050896,0.4049647,0.37,0.37,0,0,0.37,0.37,0,7.5615234,25,0.21949625,0.43945313,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25048,48,0.24316406,0.40508893,0.40496475,0.37,0.37,0,0,0.37,0.37,0,7.573242,25,0.21949625,0.44140625,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25056,48,0.24414063,0.4050014,0.40492848,0.37,0.37,0,0,0.37,0.37,0,7.5786133,25,0.21949625,0.4423828,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25064,48,0.2446289,0.40500137,0.40496475,0.37,0.37,0,0,0.37,0.37,0,7.5688477,25,0.21949625,0.4423828,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25072,48,0.24316406,0.40504444,0.40492862,0.37,0.37,0,0,0.37,0.37,0,7.576172,25,0.21949625,0.4428711,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25080,48,0.2446289,0.40508714,0.40500095,0.37,0.37,0,0,0.37,0.37,0,7.580078,25,0.21949625,0.4428711,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25088,48,0.2446289,0.4051721,0.40507314,0.37,0.37,0,0,0.37,0.37,0,7.5688477,25,0.21949625,0.44335938,0.47822845,0.000000059604645,0.47937754,0.0000002682209,0.17762162,0.19804147
25096,49,0.24414063,0.4053988,0.40507314,0.37,0.37,0,0,0.37,0.37,0,7.555664,25,0.21949625,0.31933594,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25104,49,0.24609375,0.40539372,0.40500095,0.37,0.37,0,0,0.37,0.37,0,7.54834,25,0.21949625,0.3227539,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25112,49,0.24804688,0.405442,0.40482178,0.37,0.37,0,0,0.37,0.37,0,7.5463867,25,0.21949625,0.32617188,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25120,49,0.2446289,0.4056005,0.40496504,0.37,0.37,0,0,0.37,0.37,0,7.544922,25,0.21949625,0.32910156,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25128,49,0.24316406,0.4055402,0.4049651,0.37,0.37,0,0,0.37,0.37,0,7.570801,25,0.21949625,0.3310547,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25136,49,0.24365234,0.40521714,0.40482107,0.37,0.37,0,0,0.37,0.37,0,7.5722656,25,0.21949625,0.33544922,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25144,49,0.2446289,0.40521455,0.40471226,0.37,0.37,0,0,0.37,0.37,0,7.57666,25,0.21949625,0.33984375,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25152,49,0.2446289,0.40526414,0.40474963,0.37,0.37,0,0,0.37,0.37,0,7.5756836,25,0.21949625,0.34179688,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25160,49,0.24560547,0.4052107,0.4048569,0.37,0.37,0,0,0.37,0.37,0,7.5771484,25,0.21949625,0.34570313,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25168,49,0.24609375,0.40531427,0.4049649,0.37,0.37,0,0,0.37,0.37,0,7.5932617,25,0.21949625,0.3486328,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25176,49,0.24609375,0.40510532,0.40485632,0.37,0.37,0,0,0.37,0.37,0,7.595215,25,0.21949625,0.35351563,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25184,49,0.25048828,0.40463993,0.40449366,0.37,0.37,0,0,0.37,0.37,0,7.607422,25,0.21949625,0.35742188,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25192,49,0.25195313,0.40459245,0.4044591,0.37,0.37,0,0,0.37,0.37,0,7.5966797,25,0.21949625,0.35839844,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25200,49,0.25,0.4045948,0.4043881,0.37,0.37,0,0,0.37,0.37,0,7.6342773,25,0.21949625,0.36083984,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25208,49,0.25,0.40459946,0.40446243,0.37,0.37,0,0,0.37,0.37,0,7.6376953,25,0.21949625,0.36035156,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25216,49,0.24853516,0.40480176,0.40464228,0.37,0.37,0,0,0.37,0.37,0,7.640625,25,0.21949625,0.36279297,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25224,49,0.25195313,0.4046029,0.40446243,0.37,0.37,0,0,0.37,0.37,0,7.6186523,25,0.21949625,0.36621094,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25232,49,0.25390625,0.404804,0.40471402,0.37,0.37,0,0,0.37,0.37,0,7.609375,25,0.21949625,0.36865234,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25240,49,0.25146484,0.4048067,0.4045723,0.37,0.37,0,0,0.37,0.37,0,7.597168,25,0.21949625,0.37060547,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25248,49,0.25146484,0.40480724,0.40464374,0.37,0.37,0,0,0.37,0.37,0,7.604004,25,0.21949625,0.37304688,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25256,49,0.24951172,0.40476093,0.404538,0.37,0.37,0,0,0.37,0.37,0,7.5966797,25,0.21949625,0.3725586,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
25264,49,0.25097656,0.40481037,0.4046798,0.37,0.37,0,0,0.37,0.37,0,7.6220703,25,0.21949625,0.37548828,0.4954618,0.000000059604645,0.48512185,0.00000008940697,0.18074915,0.20197606
